x,y,id
7.7717037,0.65949064,1352432
8.972721,0.17667036,1357351
13.267698,2.5719395,1354786
8.851197,-0.11502358,1408452
13.201729,2.1693017,1336926
7.8738027,-0.77826655,1399965
9.489603,0.88211155,1394653
13.445284,1.5732033,1340751
12.690234,1.7402102,1388990
13.245005,2.8590677,1439936
9.536845,-1.8430544,1354000
8.203843,0.6162974,1338163
9.514583,7.707841,1334999
10.689765,1.665567,1381130
8.553881,-0.17874864,1400393
8.520226,-1.6323317,1440676
6.9870405,0.37918738,1382664
12.942255,1.3777838,1334972
9.964169,0.17438784,1330656
13.897291,-1.1030812,1346821
11.313403,-0.37801495,1371856
7.619965,-0.5090151,1352550
8.598801,-0.87784916,1376768
7.995722,-2.7914693,1327453
13.465012,1.8591411,1376022
13.293333,1.7118461,1357012
12.91347,1.9364543,1355797
10.774312,0.2328326,1340340
9.924674,-0.88769245,1326750
10.060931,-0.46602952,1400166
7.0055165,0.38548905,1375567
13.168891,1.5255593,1361265
8.752683,1.2199574,1355588
10.480369,-0.70779574,1402473
16.095282,-1.8861083,1434131
8.762092,0.2319885,1384706
10.132376,1.503889,1348542
10.57756,0.8179681,1399737
8.895925,-1.5900323,1354715
10.567516,0.089989856,1339342
7.811753,-0.012795889,1400770
10.577841,-1.4409698,1353914
10.6843,-0.8247874,1330854
8.706069,-0.7614679,1400392
9.080383,-0.4369319,1322815
10.118352,-0.41237462,1331171
9.382407,-0.16479142,1317846
6.398376,-0.34968415,1339148
7.758395,-0.21744722,1396161
9.687117,-0.091020875,1355166
10.435718,-1.0013299,1400600
8.113174,1.201645,1341195
6.193333,-0.1970622,1362769
13.492806,2.0336359,1437383
7.8880796,0.061093144,1409329
8.9890585,0.12969244,1364890
8.562341,-0.92124164,1384127
12.619953,2.0663807,1321831
7.9356475,-1.1464459,1377903
-7.3870997,3.2847064,1416669
7.0624695,0.26761216,1407903
8.236033,-2.873089,1340583
7.9042525,-0.5519642,1356400
13.025166,1.5350146,1395102
9.101234,-1.9928285,1401263
9.718418,1.3060812,1394943
13.91788,-0.7007552,1435727
10.313602,-0.8131696,1341801
6.650746,-0.13451186,1355854
12.238834,1.7687868,1378150
13.3934,6.007828,1331914
8.735055,-2.1886616,1332387
9.368337,-0.3373498,1331358
8.997196,1.82965,1431178
10.637009,-0.4191917,1346944
12.705516,1.4798455,1350471
8.708406,-2.5408967,1356086
8.477256,-0.18855625,1357984
6.7867618,0.10433659,1375367
9.935025,1.2872802,1419419
6.7245374,0.0010218677,1377194
6.6194487,-0.6516952,1362813
8.88788,-2.5279105,1355685
10.557722,-0.83491886,1363386
8.608064,-0.557045,1357164
10.140357,0.018856948,1401313
6.492634,-0.28693736,1384325
10.138892,1.6653953,1433100
13.875894,-0.01881585,1451038
13.404777,2.4760609,1431018
8.525124,-1.6971399,1401862
10.291946,-0.24604835,1380459
12.467073,2.2872493,1400717
10.6404915,-0.88912165,1399321
8.207503,-0.75370777,1357269
12.916789,1.8782953,1438689
12.763691,3.6018536,1403661
6.8231773,-0.3906524,1330233
11.156509,0.34099054,1410557
10.661837,1.3243253,1399405
7.790868,-1.6299815,1353404
12.237961,3.5112586,1332049
10.43089,0.014931627,1382454
6.411465,-0.4822916,1422692
9.696112,5.6636395,1442360
12.662855,1.8196727,1362870
8.950991,1.4002497,1427747
12.324065,1.592924,1381076
10.097017,0.26717773,1391714
7.7135053,-2.245269,1331218
6.52115,-0.9282264,1396001
9.340862,-0.5297913,1384020
8.748937,-1.7792485,1338219
6.384245,-0.044303473,1390328
11.797472,0.7146621,1341143
8.886136,-1.9784585,1340977
8.150338,1.255752,1364365
10.866876,1.5915176,1436234
12.43337,0.54813236,1331950
14.093563,-1.3463254,1437315
13.064732,1.9709809,1352296
9.628639,-1.9416053,1341327
12.3480215,0.85377747,1318168
9.33654,-0.5751128,1330013
14.288186,-2.2054813,1436826
12.43906,2.266434,1395915
6.740083,0.15699674,1439954
8.133927,-2.9808881,1401711
13.500079,1.9789581,1375804
12.520385,1.4906847,1350633
6.766401,-0.40028983,1411197
9.582882,-1.0503148,1335662
11.229775,1.5791229,1329865
13.507382,1.2200407,1328590
10.601723,-0.6268917,1332273
7.8857126,-2.2985847,1433169
9.374511,-1.9902692,1354197
10.362928,-0.7021986,1370278
10.581622,-0.97466975,1351033
8.575572,-0.8899692,1395917
9.932077,0.8073991,1325075
10.144047,-0.815133,1332543
12.664478,3.1157188,1362345
13.125665,2.7630985,1382666
13.305314,2.8170235,1410859
10.679428,-0.30597383,1420601
8.720936,0.94402796,1330689
9.7136755,1.0119817,1386916
11.486775,2.3891473,1321163
9.011003,-2.3148696,1401391
6.9075384,-0.82266027,1410530
13.360611,1.8403314,1357619
6.543314,-0.3005405,1378481
8.952077,-1.9350021,1331206
7.1213827,-0.52879864,1402001
13.475081,1.9166572,1410889
8.083021,0.6925519,1338003
6.3548465,-0.48235366,1377057
15.35351,-1.6143004,1434805
12.733137,4.0000563,1331906
6.4570045,-0.70469064,1425066
6.6929517,-0.58316344,1391859
12.441007,3.2997057,1336023
10.622854,-0.9710326,1377352
8.084979,-0.5667654,1401296
8.438589,-10.113814,1369998
9.0035715,-0.44276902,1385378
12.016275,0.5052365,1407587
13.132729,2.0625637,1398331
7.1600633,-0.516848,1401567
6.7742167,-0.33535933,1408889
9.288506,-1.7753327,1409802
8.390314,0.55319494,1340777
9.583623,0.023006702,1423061
6.9203153,-0.56319726,1410527
12.83917,2.3402145,1328655
7.835938,-0.8860071,1377451
9.729488,-0.06952014,1399715
8.355334,-2.914827,1327021
8.522532,-2.8663213,1438085
9.0319195,-1.7281394,1393142
12.61995,1.9481969,1374826
11.942244,2.1203966,1396917
9.029499,-0.5874107,1331834
9.452911,-0.91779107,1406676
9.012887,-0.011779388,1407814
10.10755,-0.5722983,1327838
7.74238,-2.1354482,1363239
13.408191,6.0280976,1331912
9.0763235,-2.0377793,1448900
6.2471805,-0.22362177,1437446
9.011321,-1.8251038,1421232
8.181029,-0.30402967,1331750
8.729199,-2.4107282,1353587
6.3872743,-0.71259767,1400902
8.1934185,-0.47457665,1410265
10.580808,0.15097716,1401428
14.894719,-1.4783669,1432500
7.059971,-0.7323995,1401653
13.421547,1.1153538,1334974
9.629495,-0.54189396,1368526
13.2226925,2.743253,1403331
10.688683,-1.069712,1331633
6.9943104,0.34315434,1420881
13.434458,2.0684476,1340376
12.393624,2.3733916,1353072
8.479902,-0.13676704,1365012
6.7847753,-0.84600365,1363917
9.111632,-1.6250376,1414517
13.426298,2.2407818,1324988
8.003971,-0.8720287,1425883
7.7910924,-2.1068292,1426569
-6.9277487,2.2899017,1419548
12.221098,3.4760578,1330344
8.339609,0.39157894,1400675
7.8329544,-2.3368328,1331132
8.5692425,-2.4179072,1356285
10.948828,-0.6515453,1426170
7.3021784,0.3710903,1349801
10.228384,1.6685815,1400711
9.118137,-0.9124309,1417843
9.618685,-1.8919123,1364942
8.201918,-1.4203829,1426215
13.815993,0.039943725,1432201
8.516462,-2.5930746,1409212
8.700113,0.28240794,1354032
6.8354635,-0.45106897,1407139
9.540468,7.6798706,1373772
7.611243,-0.31685024,1362688
7.680897,-0.752182,1356868
8.175987,-2.946682,1362442
9.224102,-1.8789259,1398243
8.042405,-1.7197747,1338479
10.19229,0.044952217,1351192
8.797264,-1.6814392,1377391
7.921472,-0.23098858,1422875
9.710631,0.2770443,1413242
9.071041,-0.07801214,1325898
8.41031,-0.24695951,1395780
8.153724,1.2343804,1353959
8.020742,0.11502603,1357744
12.895086,3.7152479,1322286
6.7868323,-0.8106638,1377774
8.095545,0.64837116,1376484
8.665594,1.1684294,1356835
13.426026,6.3930106,1338198
10.3470955,-0.1795735,1433374
9.720141,-0.6564004,1364120
6.7946057,-0.92246556,1402206
7.990861,0.19397952,1426784
13.566319,1.9787778,1409164
8.479774,-1.9316642,1396703
13.597514,2.1653268,1347432
12.706152,1.3167672,1370481
7.7872252,-11.08046,1444769
12.617808,4.0136313,1423970
9.376707,5.899485,1384748
11.640072,0.8188833,1347383
8.308689,0.21651761,1332116
10.9968405,1.9390886,1375848
8.300585,0.8674739,1394740
7.9455357,-2.5220668,1418287
10.747,1.0015465,1417790
6.9527416,0.106067754,1365030
7.9041967,-1.417215,1401833
14.472103,-1.3266994,1437232
12.837379,2.3818076,1328679
8.98774,1.6200049,1429275
10.523074,-0.5951736,1396712
11.630786,2.7849112,1328392
12.71516,2.3510804,1335830
6.1017685,-0.16112864,1338228
12.27327,0.732942,1332286
8.449736,0.80494225,1427118
6.630479,-1.0541948,1339576
8.992004,-0.6052052,1337041
8.057385,-0.43689632,1340270
10.05961,-0.5461131,1353243
7.0026484,0.13879271,1356554
9.90803,-0.5768629,1410888
9.541288,7.678171,1331887
8.161484,1.2564427,1356874
11.40474,0.08312564,1355384
9.029118,-1.8044665,1351602
10.344604,1.4032502,1442306
10.55852,0.08354431,1376657
7.8898153,-0.87312347,1401061
10.5973,-0.95743454,1363903
8.2039,-2.968137,1404125
8.606575,-0.21468619,1399662
7.7303896,0.6975947,1399989
13.706247,0.47940505,1351929
8.734325,-2.3547559,1400566
7.816525,-0.5725254,1355956
13.084313,1.8470126,1320967
9.99764,-0.39793038,1331444
9.713019,-0.94522095,1402676
9.679135,1.6854932,1408018
-7.4013944,3.1849055,1416735
13.27189,2.1620507,1446947
13.035009,2.033413,1337422
8.5029955,0.9494441,1435660
11.309993,1.1275651,1435123
8.849911,0.7383505,1331299
8.366522,-0.62728804,1365049
9.363709,-1.5518286,1354185
8.325693,-1.066197,1329352
9.520697,2.182454,1434655
8.254943,-2.3735378,1410746
7.9578137,-2.3094103,1426063
8.465592,-0.051805865,1409712
10.178422,0.011411918,1400609
13.243645,2.269004,1427382
9.895978,1.5749547,1436172
11.667273,0.36162052,1370474
7.7589107,-2.0642514,1364300
12.286692,2.423749,1436155
8.102696,-2.2588322,1432627
13.374632,5.95263,1339109
8.3778515,-2.6941729,1330742
8.518007,-0.5538185,1410233
8.166327,-2.9244971,1426028
8.5519495,0.8496131,1357533
8.317586,-2.9028518,1341367
8.426941,-2.7336273,1323885
9.023103,-1.733925,1338600
7.864105,0.13708068,1356279
6.950683,-0.818702,1329725
7.900126,-0.32855627,1409594
12.573283,1.4911323,1360585
10.733223,-0.4285668,1356672
8.409647,-2.7521837,1408679
8.958869,-2.193765,1340406
12.291336,1.472512,1417620
8.658475,0.82864136,1377177
12.810495,1.6067954,1412557
8.350831,-1.6193948,1341313
13.467295,0.9283925,1355391
8.2444725,-0.20893769,1357752
14.609436,5.474809,1331934
8.678945,-0.30829358,1339589
11.90681,2.0543795,1351529
9.435946,-1.848148,1349775
8.788395,0.8249051,1398759
7.9653273,-0.56012845,1357081
8.03544,-3.049015,1397890
7.8103633,-2.4068122,1410525
12.58175,1.8394622,1356079
13.204983,1.771296,1384306
6.6176467,-1.2412941,1437870
8.179524,-0.095105864,1330983
14.094254,-1.2283634,1438834
11.532721,1.9966741,1399933
9.306104,0.106853515,1362609
8.417693,-0.29340535,1384171
8.805568,-1.0439725,1439822
13.391439,1.8518001,1355940
12.808894,2.2591457,1358066
6.4782534,-0.8122423,1356625
6.240609,-0.23269486,1377280
9.020446,-2.223443,1409642
9.355835,-1.8346303,1375684
9.4341755,-1.7259636,1341204
10.194798,-0.77365243,1356113
12.294094,0.74003273,1374798
12.926872,1.3742617,1328691
10.647961,-1.4483478,1363148
9.366043,5.912901,1405342
12.777434,3.629609,1348790
6.7295084,-0.8618126,1408747
6.796831,-0.35587928,1362852
8.251647,0.32649437,1402028
12.828853,1.8918443,1330244
12.271882,1.5758119,1379139
13.6012535,0.7969679,1419720
6.9569783,-0.663429,1402117
12.22373,1.3979928,1403325
11.164709,1.2696434,1379170
9.149219,-1.6543918,1339161
10.067858,-0.21557678,1364946
12.298601,0.66684127,1403432
6.943305,-0.7158293,1426314
9.894911,0.15697283,1410700
8.355079,0.6892909,1364274
12.061149,1.1471615,1356701
10.531482,-0.63612485,1330056
12.552299,3.7216494,1336439
9.760399,-1.4839654,1377080
6.872506,-0.8218213,1352874
13.086158,2.806649,1406438
11.856073,0.92623156,1393232
4.638077,10.29301,1448686
10.555257,-0.78636944,1331712
12.90317,-0.8471911,1344238
12.4448805,3.2904408,1368062
6.9534683,0.36837956,1398459
10.697649,-0.39100572,1372767
9.416846,-1.9796369,1340506
12.432899,3.8349042,1337807
9.156326,-0.59371567,1320700
8.635143,0.3709061,1330169
8.963543,-1.7609284,1405361
8.447951,-0.7412159,1332104
8.638836,-0.13434583,1399298
9.080575,-1.7492596,1330400
9.099773,1.5096383,1450290
13.539957,0.88168275,1384745
6.9449897,0.3550216,1329140
8.983544,-0.4918015,1329728
8.295583,-0.4237479,1383382
-7.4313645,3.0180373,1444748
10.336642,1.8251755,1438186
9.115883,-2.409858,1398787
13.000964,1.6510384,1356693
10.646156,-1.4072425,1370303
7.7913675,-0.5444191,1376641
10.932583,0.22226991,1413935
8.217736,-1.6154438,1331820
9.408375,-0.33602953,1331832
10.129338,0.12093516,1416037
8.784787,-0.007654119,1357818
15.35775,-1.6199982,1434875
9.143018,-1.3592633,1417536
13.362769,1.9345025,1409557
8.140141,-0.33115086,1426289
7.6967435,0.023121981,1339243
9.0452,1.3660728,1449711
8.191608,-2.1838043,1401027
9.04457,0.051958855,1339059
13.423024,6.0407524,1331905
8.730526,-2.3868494,1339094
8.562015,-0.3438567,1356924
6.2151113,-0.27193403,1396586
8.690903,-2.2457902,1331423
10.219157,1.2606665,1350271
9.243657,-1.3803575,1399654
11.645127,0.53567696,1438830
13.388303,2.0504332,1364364
10.105307,-1.4365195,1410709
11.0479765,1.4419978,1329420
8.198835,-2.9438407,1435719
9.191785,-0.05914199,1423214
9.982124,-0.6471154,1363759
13.568959,1.047956,1449957
10.608282,1.981385,1417084
7.792237,-11.069261,1444692
10.395085,1.8364797,1435636
9.9588585,1.5271593,1388944
13.390609,2.0532525,1355486
12.409642,3.925076,1340355
6.9698443,-0.56372696,1339542
13.097829,1.481218,1363350
12.065084,1.4857333,1367333
8.117612,-2.990085,1375529
8.727721,-2.5744355,1331586
-7.471887,2.841494,1436626
8.785541,1.5593474,1322805
6.9653244,-0.53698504,1410550
7.919366,-0.060684863,1425778
10.10254,-1.0663537,1369392
10.607982,-1.3971263,1408510
10.335501,1.9100682,1331688
6.4591565,-0.7809109,1427462
9.601046,-0.019067142,1330151
8.003457,-10.786394,1409893
14.033375,-1.3425131,1436930
12.331004,3.6697378,1388010
6.5485387,-0.60691434,1411139
11.31608,2.3779824,1447069
9.01883,0.28788987,1355313
10.490518,-0.9889998,1339504
12.395891,1.596067,1404761
10.243851,-0.66086096,1402760
6.6392775,-0.6651896,1355326
13.479585,1.9012808,1402171
8.509354,-2.5281088,1331417
6.5091786,-0.30645362,1353770
9.424981,-2.0586305,1327139
10.9541645,0.26372412,1413134
14.678005,-2.4132268,1432983
9.196091,0.41975418,1357901
11.462096,2.4000146,1422336
12.569305,2.658012,1408056
14.257681,-2.203555,1436942
9.2027025,0.24886195,1391513
9.252839,4.0117597e-05,1354609
9.007645,-0.5763603,1357371
8.251682,0.61200374,1355209
12.135542,3.7126122,1328815
9.202866,-2.2474346,1402472
8.53624,-1.9855952,1410090
6.8495436,0.1220729,1419204
11.640102,2.7463436,1328427
8.71875,0.30865029,1435863
8.790454,-2.318206,1364808
9.312305,-2.0785842,1410295
9.959711,1.2181058,1399312
8.205826,0.29507047,1324864
11.811741,2.883302,1328105
7.8528094,-2.4602964,1340968
8.177198,-3.026283,1349844
13.443218,6.4126506,1338220
9.303301,-2.0782506,1331678
13.080152,2.6317756,1404630
6.3407664,-0.34242052,1377398
8.080886,1.0704665,1440174
7.7944274,-11.065993,1444838
12.0447645,3.525619,1365174
6.9845753,0.34569895,1422783
9.035613,-2.2487354,1330410
9.071299,1.4737084,1434195
10.146911,-0.058425438,1327929
6.5827694,-0.7496934,1401288
9.978059,-0.29929835,1341363
9.159611,-1.9666246,1329268
7.787294,-11.075702,1444795
11.069824,0.606132,1439035
10.622955,-0.59578353,1338646
6.239345,-0.29117197,1376505
14.070812,-1.2976937,1438788
13.4112425,6.0204487,1331883
8.973324,-1.745745,1420856
11.353409,0.15366043,1402128
7.9847436,-0.18948239,1354983
12.263599,1.7045264,1379571
7.8994813,-0.97227985,1422430
14.0578165,-1.3511943,1436181
9.774578,-0.96840835,1355378
6.503543,-0.90439844,1400671
9.88783,-0.6476577,1355825
6.8136406,-0.21906058,1336399
10.666122,-0.8951798,1382945
8.836126,0.112694144,1399991
9.59696,-1.9341449,1410914
14.168452,-1.2049571,1438878
10.069051,0.26270586,1341494
6.866933,-0.82439077,1425358
9.852419,1.3904241,1399960
8.800461,0.4988431,1357027
8.411581,-2.585186,1400338
8.594203,-2.5072942,1331277
8.6378145,1.0259988,1354189
9.499752,2.1677046,1443108
9.073185,-1.149359,1438920
10.258936,0.112234086,1401013
8.442809,-0.060215928,1399607
10.732137,1.5651258,1338702
6.6991553,-0.20279159,1370456
6.9983892,-1.1940113,1353637
10.401066,-0.9697888,1352346
11.836514,0.43289837,1323933
6.5714054,-0.70708025,1402365
7.8334355,-2.0392,1433024
7.074037,-0.49222258,1354405
11.995304,1.3363763,1317658
12.4249735,3.6880956,1405356
9.643123,-1.9201114,1329192
9.7181835,5.643504,1325270
11.240773,1.9584229,1338157
12.386245,2.0257816,1405407
11.361097,1.5624311,1381947
8.118159,0.21057263,1331584
10.564198,0.631902,1405936
13.999934,-1.2280129,1337920
9.977881,-1.0646085,1363384
13.429379,6.412149,1338264
12.824373,3.7271419,1377532
13.60495,0.8562799,1345178
11.933853,2.8889596,1377595
13.149053,1.849848,1340195
6.857492,-0.47960258,1395809
6.7542195,-0.7108735,1343541
10.605255,-1.4301865,1341015
8.845998,0.5539761,1328046
8.438617,-2.8211367,1439138
8.632898,1.4805666,1331265
11.654135,2.7973485,1328535
4.6787276,10.260494,1442403
10.112516,-0.20345964,1330064
13.361915,2.6153233,1368915
9.660196,0.44165665,1391837
12.50239,1.394069,1321418
8.634579,-0.88620585,1383999
13.333618,2.0685549,1441223
12.645728,3.9013107,1365165
12.47103,1.8331641,1422782
8.982473,-0.50900304,1332165
8.8006115,-0.6506212,1357325
7.725169,-0.044678368,1357615
10.672202,-0.7454638,1410791
6.810305,-0.10543374,1317905
8.397778,-0.44451794,1401925
12.4448185,1.3336751,1369226
7.0087905,0.21392749,1393825
10.145094,-0.27363127,1407455
9.220922,-1.8169676,1424798
8.424782,-2.3453324,1380525
9.223786,0.22638232,1384378
12.829878,1.3503419,1323657
7.8837953,-2.4766116,1324475
9.508432,0.19875868,1377851
10.209936,-0.7968573,1398238
13.978167,-1.3629419,1437292
8.699297,-0.8213298,1330730
6.9393425,0.31034705,1407527
6.6910954,-0.7454419,1364767
13.243863,1.9618951,1432725
12.085544,3.9640884,1497954
12.019748,3.1573477,1459471
10.388682,-0.8278242,1425456
12.064677,0.7108202,1478648
5.4592934,2.6544392,1419491
4.642196,10.290318,1462632
-7.346893,2.6067445,1503003
4.738327,10.182413,1527707
4.6938004,10.231359,1517074
13.134146,1.9388995,1502966
-7.3883963,3.2841148,1416718
12.468888,3.0303342,1479133
12.320245,1.7303765,1533713
12.55847,2.5017073,1515879
11.6258,0.6367265,1503778
12.215846,0.28276673,1470096
7.7906637,-11.071094,1444775
-7.4020057,3.1969833,1416692
14.5715065,-1.3512073,1437080
13.911969,16.742643,1484511
16.062954,-1.8978293,1434204
4.7419567,10.179477,1519669
9.928088,-0.7959296,1423875
9.72525,5.6306286,1519623
-7.4010496,3.1966739,1416712
12.025295,3.6588323,1452487
14.67887,-2.4101374,1433007
11.909098,3.4124427,1504662
12.745698,2.6967704,1518051
13.277862,2.0940316,1451027
12.49557,4.058817,1511291
11.151318,1.4205478,1412520
-6.934257,2.2964551,1524937
9.138466,1.9746943,1428768
8.937973,-1.9369315,1425909
13.912045,16.742481,1457032
8.870934,-2.0172353,1422701
9.725491,5.6306014,1474112
7.733824,0.55942,1440686
12.203015,0.2592859,1482038
12.245287,1.6096606,1472221
12.618231,4.1344404,1462304
12.101133,2.9303381,1456873
12.206964,2.4070585,1534007
9.807353,7.1250544,1478310
-7.3555856,2.620084,1503009
11.6313,3.2832162,1477476
6.807056,-0.19144538,1428480
10.402645,-0.8041798,1425916
8.845089,1.3783785,1427550
14.610136,4.202861,1538881
13.223926,1.8063891,1430482
-6.9351525,2.2963846,1444680
12.114657,2.1976376,1472005
7.9176693,-0.2578946,1422648
12.074527,4.0218782,1448238
12.7769985,3.985075,1497861
12.238475,2.9777675,1433357
15.359255,-1.6172212,1434766
11.282398,0.89842576,1455877
12.715525,0.9678103,1458543
12.372639,3.6627405,1474560
7.220098,-0.43976635,1431714
9.027457,1.7865523,1456491
7.1291175,-0.9288311,1428333
12.913983,2.820075,1511383
8.925437,1.2514392,1439969
10.499886,-0.80009264,1420818
11.84067,0.52159935,1470283
12.70836,3.9385026,1501870
6.317524,-0.0619822,1444757
12.684672,3.5481167,1510916
12.687426,3.3914416,1511509
11.251013,1.2815297,1501066
10.431248,1.1272604,1455863
8.154859,-2.983391,1441535
6.6823997,0.0041581537,1532106
10.5387,1.8372694,1441605
4.724646,10.184573,1474551
13.911269,16.743235,1455773
13.435902,2.1552389,1476570
10.088941,1.7874784,1438042
12.255224,1.22592,1460909
13.05133,1.8571832,1451067
12.485565,1.3749179,1471623
9.833146,7.093129,1511927
12.021702,3.367301,1442158
7.9772134,-10.821967,1489141
14.349589,-1.3715894,1431896
10.247371,1.9988196,1443506
8.517384,-1.903539,1422086
12.727331,2.2972,1448672
7.6614223,0.55592597,1441271
7.690335,0.55630016,1437197
13.384052,2.1206272,1484554
12.7001095,3.9991014,1495092
12.800925,3.8306885,1538894
12.934572,2.5396874,1517793
9.624434,7.482821,1419432
12.836768,1.6732993,1455144
-7.367831,2.6268203,1523344
12.774491,3.972379,1497213
12.016075,1.5145584,1471756
9.498629,1.0734591,1427124
4.6431355,10.278774,1479127
9.612404,1.1908532,1451016
8.906258,1.2593348,1441654
8.752301,1.2568331,1440363
8.330166,-2.107262,1436045
13.205622,1.8156044,1478796
8.0694685,-1.1133779,1424812
6.3588347,-0.46182787,1424947
13.670962,0.76403296,1532003
8.639199,0.8919677,1440724
9.234643,-0.87349737,1425334
13.5462265,2.1007226,1458699
12.315315,3.628237,1466041
12.733618,3.9102328,1510135
8.925151,1.5145192,1440847
12.795326,4.0334253,1496384
13.345078,2.0035765,1442468
4.714959,10.207718,1464266
9.300053,1.1319308,1458397
12.263445,3.852597,1490543
14.392841,-1.2302805,1438430
12.022498,2.8933637,1453155
14.674574,-2.4052649,1433871
11.967679,2.121762,1524116
12.545521,3.6742086,1484399
10.623542,1.9810141,1450825
5.17275,10.389498,1529007
10.082047,1.0583965,1533939
12.424332,3.8263257,1497858
12.279238,3.8496811,1504860
8.85065,1.5496001,1441048
-7.530059,2.8085723,1413053
8.964668,1.3983479,1429941
14.020121,-1.1618439,1427237
11.521709,0.5857277,1471875
8.478789,-1.6963893,1456969
12.401007,3.779483,1497018
12.198527,0.27396774,1464963
11.620006,0.6519436,1420425
12.135099,3.693442,1451091
14.005045,-1.1598928,1427232
12.1528845,0.35094133,1511117
11.341551,-0.4093249,1502308
12.30956,1.7297863,1493514
10.492987,-0.92301095,1426404
11.916935,2.1403015,1413882
9.706163,5.6536484,1474117
9.965208,-0.6147581,1451332
9.016639,-2.0531788,1426070
9.346566,0.51940155,1417468
13.291446,2.751017,1510714
7.9586096,-10.847527,1538896
12.326453,2.0743759,1466406
9.5854,0.08319908,1421123
12.181339,1.35713,1471625
8.565381,-0.41891682,1496031
8.550015,-2.8562388,1437561
7.877265,0.6391824,1424902
8.4192705,-0.45509145,1425562
14.682447,-2.42173,1433752
12.281758,1.2978901,1492493
12.818045,1.3220625,1528568
10.423115,-0.67390734,1471016
11.680594,3.0314934,1428077
11.836105,0.29746982,1426296
11.98815,3.9736412,1509358
6.7417426,-0.24472217,1422753
14.024342,-0.7057352,1438032
12.063002,4.0157676,1504479
7.910898,-2.6397681,1426251
14.3621025,5.2019134,1538756
8.967837,1.4662977,1439961
4.6654778,10.262945,1502853
14.493165,-1.5532659,1436284
12.745456,3.7271729,1500622
8.660603,1.2166941,1441626
-7.498221,2.8284078,1471966
13.26575,2.5204837,1491545
13.361867,1.939636,1484608
11.544724,1.4849402,1533822
9.43727,-0.39477247,1411559
12.70306,3.8127897,1511213
13.31344,2.7438045,1427553
12.978725,2.0090716,1513537
12.436004,3.9370956,1497821
