topic,word,peso
27,parents,0.05425494508341509
27,criticize,0.053121180186323336
28,karol,0.6593828744256428
28,shakira,0.5037393326882981
28,song,0.26115011794297616
28,collaboration,0.2086192997472056
28,@karolg,0.17925024199730336
28,release,0.16460624327672432
28,arol,0.11925745826033379
28,music,0.11661811347201481
28,anuel,0.11070352379695497
28,@shakira,0.10378787226685028
29,paquita,0.5653800716992285
29,barrio,0.46263149652661706
29,shakira,0.41871834391617685
29,del,0.3170903805526798
29,message,0.21876187312168052
29,song,0.13257981624741946
29,#shakira,0.13058419733131194
29,support,0.12302186162759379
29,send,0.10420675337866768
29,neighborhood,0.09106121508784035
30,wolf,0.7397872733434249
30,shakira,0.5288262013081094
30,guys,0.2580329949047425
30,uh,0.13865998628580117
30,song,0.11208133041165931
30,newbies,0.1085895200710699
30,@shakira,0.09164397626029593
30,#shakira,0.08238700896127614
30,wolves,0.05415197005609771
30,werewolf,0.04872627100214324
31,law,0.6354408919338242
31,mother,0.5366098034862749
31,shakira,0.4451503326257717
31,video,0.15203516850835191
31,neighbor,0.1187270574529331
31,left,0.07187467687487395
31,#shakira,0.07084361255101214
31,shut,0.06974076262187284
31,song,0.06942440379959415
31,face,0.06202099976043958
32,shakira,0.8530369400174982
32,@youtube,0.22657122822157005
32,featuring,0.20429515734267917
32,hd,0.20259997293204982
32,video,0.16647232932952846
32,official,0.16637286649762356
32,feat,0.07260778259968266
32,clara,0.06690169412967796
32,sanz,0.05841751908579648
32,chia,0.05779392090577658
33,booed,0.8790536485815228
33,piqu,0.3861351801077588
33,#esland2023,0.17289902929571366
33,esland,0.10986292486498472
33,people,0.06473631991491405
33,clip,0.054315192404937145
33,pico,0.05278913786944929
33,mexico,0.049696385806056946
33,auditorium,0.048036835426165304
33,audience,0.04712735191503093
34,shakira,0.6130240107559072
34,neighbor,0.5644764798383811
34,song,0.31025174424351637
34,play,0.2577393249402924
34,listen,0.18569690672118783
34,session,0.14365354074297865
34,volume,0.13785091368836946
34,time,0.09512717119537954
34,singing,0.08579308683261226
34,day,0.0826399846664972
35,plagiarism,0.7690097370061862
35,shakira,0.41990787687522907
35,briella,0.24566656509161572
35,song,0.23803142727487892
35,accused,0.17634704240480828
35,venezuelan,0.12858638508683937
35,singer,0.08189912830603259
35,lawyer,0.06980403761856994
35,bizarrap,0.06658756968782786
35,copy,0.06624852759452887
36,museum,0.5599302477421813
36,grammy,0.5511726842494465
36,exhibition,0.43403840003702915
36,shakira,0.2684851777035476
36,interact,0.1596940724232668
36,march,0.09583694599357762
36,angeles,0.08352704953061202
36,career,0.08141599057115091
36,inauguration,0.07285108469299863
36,outfit,0.0682316749354132
37,@casioteam,0.5538256195827778
37,reach,0.37412044183986676
37,send,0.3558085074142451
37,casio,0.3479533577498492
37,follow,0.3391083558773067
37,shakira,0.31342884992676406
37,snoopy,0.23094504813863584
37,gelato,0.14477223797929506
37,cute,0.07282897171790198
37,hoodie,0.07238611898964753
