id,topic,positive_score,neutral_score,negative_score
1449799,0,0.16024968,0.8333587,0.0063916175
1441306,0,0.21187836,0.77856046,0.0095611345
1431733,1,0.13116483,0.85456765,0.014267542
1420870,0,0.030115448,0.9459086,0.023975963
1423099,0,0.26505885,0.72719073,0.0077504334
1417084,0,0.23649774,0.6929599,0.07054241
1432352,0,0.6432381,0.34114847,0.015613407
1424971,0,0.14642401,0.83295906,0.02061692
1425848,0,0.14685918,0.4711936,0.3819472
1434780,1,0.15147471,0.83582306,0.012702214
1433024,0,0.97136915,0.025896957,0.0027339002
1423988,0,0.25371373,0.658683,0.08760331
1416707,3,0.045935478,0.9341335,0.019930983
1433480,0,0.012671465,0.22346078,0.7638677
1425865,0,0.06611571,0.91550964,0.018374698
1431844,0,0.07828078,0.8018889,0.119830325
1437886,1,0.27283323,0.6860662,0.04110058
1446219,0,0.008888753,0.21492371,0.77618754
1425194,0,0.08619978,0.36747375,0.5463265
1426094,0,0.6275968,0.36948535,0.0029178432
1424426,0,0.26470378,0.6402034,0.09509275
1437403,0,0.041676816,0.66563636,0.29268685
1438936,1,0.07366468,0.9181863,0.008149068
1439140,1,0.5594676,0.43535092,0.0051814537
1419617,-1,0.02378938,0.35250404,0.6237066
1425715,0,0.010173621,0.123263516,0.86656284
1439239,1,0.18111756,0.6606972,0.15818523
1440410,0,0.014003222,0.10443527,0.8815615
1426261,0,0.16884644,0.7824675,0.048686065
1425972,0,0.7024863,0.2877234,0.0097902715
1444884,-1,0.009439482,0.21775912,0.7728014
1428027,0,0.66940886,0.3218959,0.008695255
1444777,-1,0.13712366,0.82590353,0.036972873
1434146,1,0.15431258,0.8335712,0.01211617
1434782,0,0.481512,0.5141364,0.00435166
1425498,0,0.9520632,0.043587692,0.00434915
1440596,0,0.9902283,0.007546015,0.002225724
1427462,0,0.15626045,0.8047068,0.039032772
1435752,0,0.96990293,0.027306214,0.0027908434
1435066,1,0.03300515,0.86530614,0.10168865
1412950,-1,0.015996529,0.6029607,0.3810427
1439718,0,0.9791946,0.017893998,0.0029113933
1419571,-1,0.18304959,0.7773723,0.039578184
1450440,0,0.39217347,0.5989597,0.008866819
1417636,0,0.007045181,0.055131067,0.93782383
1437216,1,0.17762488,0.8074051,0.014969984
1432941,0,0.9540408,0.04250665,0.0034525974
1433169,0,0.87231624,0.121206366,0.006477383
1440202,0,0.6283869,0.3688394,0.0027737084
1441257,0,0.9834585,0.014395083,0.0021464538
1425894,0,0.06787809,0.88841605,0.04370589
1448013,0,0.9284792,0.06886649,0.0026543364
1449204,0,0.048626162,0.9429323,0.008441515
1413134,0,0.02716804,0.59167266,0.38115922
1429692,0,0.07032614,0.90878,0.020893944
1414612,0,0.25746918,0.5196809,0.22284989
1426424,0,0.027565444,0.70936286,0.26307172
1428186,0,0.6671742,0.3289928,0.003832951
1428519,0,0.21470474,0.7682992,0.016996067
1432737,0,0.6490067,0.34663373,0.0043595834
1431885,1,0.13821042,0.84915245,0.012637177
1422523,0,0.037369985,0.7785307,0.18409924
1419615,-1,0.012616938,0.48123422,0.5061488
1433265,0,0.08339402,0.5853287,0.33127728
1441853,2,0.03353305,0.6164468,0.3500201
1426639,0,0.9514054,0.044011276,0.004583354
1434180,1,0.15431258,0.8335712,0.01211617
1450392,0,0.016453912,0.23229982,0.7512462
1438147,0,0.2972461,0.64709383,0.05566011
1438718,0,0.95110834,0.046971288,0.0019204414
1425376,0,0.8749375,0.12149232,0.003570214
1436581,3,0.049840037,0.92644197,0.023717953
1442360,2,0.033533093,0.6164471,0.3500198
1424056,0,0.013945835,0.11240016,0.87365407
1419591,-1,0.25101787,0.4080931,0.34088904
1438357,0,0.7446633,0.23703931,0.018297382
1437390,1,0.08423384,0.83276165,0.08300453
1430000,0,0.13083364,0.8368816,0.032284766
1436392,1,0.94915885,0.048493166,0.0023480067
1422783,0,0.0516176,0.94214535,0.0062370454
1428385,0,0.8890523,0.10863689,0.0023108923
1423543,0,0.9082947,0.079122506,0.012582851
1417099,0,0.08509014,0.89593107,0.018978873
1443058,0,0.98826385,0.010016779,0.0017193934
1426917,0,0.21914212,0.7766158,0.0042421194
1435462,0,0.7953338,0.19380632,0.010859876
1441551,0,0.98306954,0.014922426,0.002008065
1424425,0,0.0930669,0.45139217,0.45554096
1450196,0,0.9557027,0.041803226,0.0024940101
1426532,0,0.88624805,0.11106568,0.0026862696
1450213,0,0.067960195,0.888683,0.04335679
1416356,0,0.17220272,0.81876165,0.009035616
1417277,0,0.06347594,0.9298698,0.006654225
1413915,0,0.14732511,0.83972687,0.012947977
1438001,0,0.96872544,0.028744262,0.0025303327
1425485,0,0.18120861,0.8061005,0.012690898
1433900,0,0.02666871,0.22990443,0.7434268
1429917,0,0.43921545,0.5031964,0.057588134
1433996,0,0.9167589,0.08078543,0.00245564
1423294,0,0.034559663,0.9487095,0.016730815
1437170,1,0.62056017,0.37049094,0.008948875
1436800,1,0.010356748,0.3824323,0.60721093
1412954,-1,0.21153003,0.757671,0.030798974
1430499,0,0.49164015,0.34863597,0.15972386
1437870,0,0.016095053,0.15434034,0.82956463
1414724,0,0.013890511,0.16745271,0.81865674
1439889,0,0.29727656,0.6942518,0.008471671
1425112,0,0.053595137,0.4300159,0.51638895
1420601,0,0.9658671,0.03214373,0.0019891139
1425735,0,0.55493724,0.39341462,0.05164815
1447089,0,0.93482006,0.06386304,0.0013168706
1432659,0,0.96407807,0.032430276,0.0034916492
1414423,2,0.014288493,0.6614116,0.3242999
1423260,0,0.9288552,0.06356169,0.007583104
1433758,1,0.027161872,0.94656473,0.02627343
1425388,0,0.03418832,0.28003755,0.6857742
1444748,3,0.01778138,0.30556816,0.67665046
1438788,1,0.26049736,0.4548891,0.2846135
1432992,1,0.02716186,0.94656473,0.026273362
1422430,0,0.040762443,0.9510876,0.008149954
1448620,0,0.012814011,0.14909796,0.8380881
1439782,0,0.022433912,0.83792526,0.13964082
1427075,0,0.017616604,0.23970738,0.7426761
1435516,0,0.969978,0.027374582,0.0026474737
1436172,0,0.89146745,0.09924636,0.009286141
1435569,1,0.08676915,0.87511224,0.03811871
1439800,0,0.645692,0.333268,0.021040093
1424515,0,0.42055067,0.5444662,0.034983184
1449481,0,0.12893152,0.5700844,0.30098405
1422621,0,0.94547874,0.05085548,0.0036657588
1436826,1,0.17441823,0.8105243,0.015057501
1422759,0,0.054788116,0.93888646,0.0063253893
1434594,0,0.93430555,0.06347688,0.002217616
1437236,0,0.07487972,0.9101063,0.015014047
1441735,0,0.5638234,0.42982918,0.006347415
1435522,0,0.015616467,0.29625642,0.68812716
1426661,0,0.9908117,0.0077634235,0.0014248493
1427252,0,0.23271899,0.4266358,0.3406452
1430718,1,0.11250857,0.8650064,0.022485062
1442186,0,0.5559597,0.4128304,0.031209882
1446448,1,0.9110249,0.08524602,0.0037290528
1432060,0,0.050400194,0.89591414,0.053685695
1426167,0,0.07148091,0.9021013,0.026417902
1433215,0,0.17982751,0.55427194,0.26590055
1421296,0,0.286225,0.60298645,0.11078857
1422875,0,0.21649018,0.5666005,0.21690924
1419077,0,0.041917797,0.25184658,0.70623565
1414209,0,0.005275245,0.11076578,0.883959
1439986,1,0.09324637,0.8784725,0.028281141
1414878,3,0.03963327,0.9444895,0.015877206
1424648,0,0.6249958,0.33631834,0.038685825
1435357,1,0.12046426,0.84049237,0.039043363
1437292,1,0.61978406,0.3515848,0.028631184
1424798,0,0.9854382,0.012970264,0.0015915248
1437025,1,0.15546602,0.8238515,0.020682417
1441178,0,0.9266776,0.07007711,0.0032453416
1432288,0,0.6464404,0.30374664,0.04981296
1434838,0,0.05670111,0.7143601,0.2289388
1435650,0,0.45914012,0.4675366,0.07332324
1423798,0,0.17651555,0.8070329,0.01645158
1440174,0,0.013160999,0.19950297,0.78733605
1419588,-1,0.19836365,0.7684887,0.03314768
1415731,0,0.018188227,0.37525472,0.606557
1450721,0,0.007622381,0.08710755,0.90527004
1442403,-1,0.026560986,0.44496438,0.5284747
1413137,0,0.023334421,0.64017844,0.33648708
1449520,0,0.97705704,0.021349676,0.0015932671
1431651,0,0.010036911,0.10517756,0.8847856
1436840,3,0.056979068,0.921343,0.021677883
1425190,0,0.8621166,0.1336608,0.0042225886
1435087,0,0.08192415,0.7082707,0.2098051
1412976,0,0.39001793,0.6066901,0.0032919173
1435412,0,0.98182696,0.01597513,0.002197886
1437696,0,0.19657597,0.78972894,0.013695092
1436758,1,0.9687299,0.027461274,0.0038088078
1439822,0,0.87049013,0.10717499,0.022334905
1416311,0,0.036578886,0.6597402,0.30368093
1434896,1,0.19198129,0.79374164,0.014277067
1437942,0,0.982434,0.015230288,0.0023356827
1426290,0,0.12021658,0.87546694,0.004316477
1438074,1,0.52967036,0.4580821,0.012247512
1441883,2,0.03353305,0.6164468,0.3500201
1436485,0,0.5391786,0.34879106,0.11203035
1437939,0,0.894055,0.09495722,0.010987723
1422313,0,0.12492693,0.8672455,0.00782762
1416678,3,0.044228576,0.93486375,0.020907635
1426577,0,0.18266442,0.81014085,0.0071947263
1436918,0,0.031549726,0.3982805,0.57016975
1425225,0,0.007567701,0.11036796,0.8820644
1440917,0,0.98411566,0.01291425,0.0029700445
1450366,0,0.20769505,0.7259494,0.06635562
1426063,0,0.9652622,0.032139227,0.002598565
1434568,0,0.03796913,0.8769024,0.08512845
1450988,0,0.88352746,0.11200713,0.004465461
1424526,0,0.032590017,0.3581259,0.6092841
1426151,0,0.07800841,0.51774013,0.40425146
1417582,0,0.03080679,0.4699024,0.49929082
1425261,0,0.80973387,0.1853215,0.0049446225
1419685,3,0.053828634,0.92490846,0.0212629
1419204,0,0.054557778,0.9361456,0.0092965625
1449928,0,0.04640474,0.44101405,0.51258117
1439954,0,0.48424992,0.5104051,0.005344956
1435883,0,0.9807052,0.01666763,0.002627194
1434813,1,0.15147471,0.83582306,0.012702208
1417536,0,0.15152876,0.84023273,0.008238515
1423232,0,0.25866503,0.72799647,0.01333853
1426152,0,0.7596511,0.23479207,0.0055567804
1449184,0,0.14587972,0.8397168,0.014403503
1421074,0,0.037413433,0.3975433,0.56504333
1426154,0,0.7562258,0.23502037,0.008753852
1424960,0,0.8504991,0.14205879,0.0074420534
1443628,0,0.30428693,0.6515876,0.044125456
1435614,1,0.16233975,0.8234952,0.014165005
1427720,0,0.03858116,0.91243273,0.048986126
1442462,3,0.053828627,0.9249086,0.021262895
1426436,0,0.25793886,0.73887414,0.0031870417
1437121,1,0.18377966,0.803428,0.012792373
1425883,0,0.13853714,0.82636994,0.0350929
1425914,0,0.10619987,0.5882883,0.30551183
1441439,0,0.6247457,0.3266987,0.048555568
1435842,1,0.1106258,0.8668104,0.022563733
1426441,0,0.11703957,0.8769017,0.0060587595
1426470,0,0.13667479,0.8508965,0.012428723
1423529,0,0.017127965,0.1778367,0.8050354
1419604,0,0.01444932,0.2129357,0.772615
1436059,0,0.3046442,0.62873495,0.0666209
1444769,-1,0.13712366,0.82590353,0.036972873
1426315,0,0.014601372,0.23587623,0.7495224
1439688,0,0.44384968,0.5501235,0.006026818
1432855,0,0.006717074,0.1051747,0.8881082
1436862,2,0.04054832,0.62003416,0.33941746
1416669,3,0.045935478,0.9341335,0.019930966
1434507,0,0.23830737,0.7301565,0.031536166
1437337,1,0.13487375,0.8518607,0.013265513
1440108,0,0.044913583,0.9049081,0.050178327
1413072,3,0.056586336,0.92380524,0.019608436
1446373,1,0.15189648,0.83180726,0.01629635
1422794,0,0.07297261,0.8851028,0.041924488
1441452,0,0.5706775,0.4254765,0.0038459979
1448517,0,0.49746317,0.47750363,0.025033236
1437641,0,0.43687847,0.55613476,0.0069867373
1432989,1,0.027161863,0.94656473,0.026273385
1436819,1,0.20665069,0.77503705,0.018312268
1423310,0,0.9406654,0.05704192,0.0022925914
1419621,0,0.10808865,0.8427285,0.049182776
1435231,0,0.48795682,0.43417788,0.07786535
1436373,0,0.6264284,0.36407006,0.009501482
1441775,0,0.01783141,0.37371787,0.6084507
1425810,0,0.2603403,0.5896911,0.14996867
1434129,1,0.15431266,0.83357114,0.01211618
1438676,1,0.106788605,0.8561436,0.03706775
1435123,0,0.25352255,0.737213,0.00926446
1411459,0,0.3929169,0.6025104,0.004572661
1426186,0,0.97841054,0.019015057,0.002574455
1430702,1,0.11250857,0.8650064,0.022485057
1414051,3,0.049840037,0.92644197,0.023717953
1441302,0,0.19276112,0.73644286,0.070796005
1419414,0,0.02854776,0.23238255,0.7390697
1446458,0,0.8632111,0.13400505,0.0027838326
1417265,0,0.13562642,0.4019742,0.46239933
1444761,0,0.8009462,0.19195732,0.00709649
1419218,0,0.05353496,0.9375362,0.008928866
1435711,0,0.9856213,0.012225245,0.0021534876
1442093,0,0.98488337,0.010444858,0.0046717864
1425203,0,0.09291001,0.5640549,0.3430351
1426526,0,0.4204361,0.5569747,0.022589216
1426084,0,0.27282277,0.6776272,0.049550008
1424172,0,0.12001261,0.8693408,0.010646545
1450185,0,0.36146808,0.6325393,0.0059926864
1435579,1,0.15561101,0.8325242,0.011864826
1437202,0,0.97759944,0.017883081,0.004517402
1446842,0,0.8779815,0.12066468,0.0013538937
1420608,0,0.9682548,0.02791151,0.0038336965
1412944,0,0.026017863,0.75142914,0.22255298
1427826,0,0.98210686,0.015537571,0.002355553
1431715,0,0.7635122,0.21727744,0.019210324
1427152,0,0.46487024,0.52674776,0.008382007
1437127,1,0.035952218,0.71333516,0.2507127
1423072,0,0.050347637,0.48008275,0.46956956
1435636,0,0.01262327,0.24170464,0.74567205
1440386,0,0.97007227,0.022807652,0.00712006
1424839,0,0.06715707,0.9286049,0.004238098
1446947,0,0.8563533,0.13573709,0.007909654
1437132,0,0.10055459,0.806089,0.093356386
1434555,1,0.052541986,0.91301924,0.034438685
1437332,0,0.6697825,0.32668808,0.0035294467
1431140,0,0.9855144,0.011844558,0.0026410467
1413873,0,0.09848632,0.79335725,0.10815641
1435919,0,0.085789524,0.82265437,0.09155613
1425656,0,0.016229317,0.3059509,0.6778198
1436835,1,0.41157,0.5739644,0.014465556
1439043,0,0.14601777,0.79055834,0.06342394
1414094,0,0.98477995,0.012607966,0.002611999
1430026,0,0.4955874,0.48895338,0.015459237
1429841,0,0.8420526,0.14759801,0.010349366
1435695,1,0.39772615,0.5979112,0.0043626423
1437265,1,0.056164514,0.9186883,0.02514721
1424420,0,0.09178287,0.42995402,0.47826314
1437589,1,0.7735114,0.2235918,0.0028967904
1437399,0,0.48885968,0.49135855,0.019781798
1416656,0,0.09356279,0.896882,0.009555237
1412317,0,0.091445655,0.90312773,0.0054266397
1426028,0,0.10241775,0.82273823,0.074843965
1445669,2,0.03362518,0.66291964,0.3034551
1438920,0,0.97567457,0.020497037,0.003828423
1434789,1,0.45406577,0.53260684,0.0133274365
1437283,0,0.041982885,0.8878825,0.07013472
1434203,1,0.15431258,0.8335712,0.01211617
1444056,-1,0.02736245,0.47439072,0.49824688
1426102,0,0.2896996,0.69915605,0.011144313
1438507,1,0.011981013,0.35536408,0.63265485
1442167,0,0.08134039,0.9016875,0.016972188
1421732,0,0.04389036,0.93635994,0.019749733
1444789,-1,0.008788333,0.20328803,0.7879236
1435949,1,0.49548507,0.48439428,0.02012056
1444778,-1,0.13712366,0.82590353,0.036972873
1427640,0,0.7960829,0.20003851,0.003878612
1439260,1,0.18416643,0.50249356,0.31333998
1435016,1,0.009352789,0.19565754,0.7949897
1436543,0,0.010264262,0.17842211,0.8113136
1438851,1,0.07838469,0.91006327,0.011552118
1448950,-1,0.029979762,0.49933878,0.47068155
1441005,0,0.060892608,0.91439104,0.02471633
1423061,0,0.07061762,0.84899145,0.08039086
1425446,0,0.46173608,0.52942556,0.008838387
1427451,0,0.9590692,0.0350539,0.0058768652
1416710,3,0.044228595,0.93486375,0.02090764
1425744,0,0.48475724,0.44785795,0.067384705
1441191,0,0.9801687,0.018115802,0.0017155384
1423002,0,0.070833735,0.77225,0.1569163
1440514,0,0.85029393,0.14550649,0.004199599
1425778,0,0.041216385,0.74639386,0.21238974
1412527,0,0.02041048,0.10380569,0.87578374
1424866,0,0.049096085,0.92302763,0.027876314
1440990,0,0.98737854,0.010548356,0.0020731126
1444740,0,0.3087771,0.6852756,0.0059473077
1419455,0,0.027027208,0.21574676,0.75722593
1420931,0,0.38873383,0.6012984,0.009967819
1450794,0,0.39264476,0.5273803,0.079974934
1436926,0,0.98649615,0.010467301,0.0030365535
1433418,0,0.9634852,0.03433659,0.0021781586
1437718,1,0.803776,0.19330166,0.002922306
1426890,0,0.17119224,0.8232424,0.005565313
1412946,0,0.1265994,0.85915035,0.014250361
1445992,0,0.95670485,0.041586593,0.001708611
1434196,1,0.15431258,0.8335712,0.01211617
1424609,0,0.714338,0.27253038,0.013131676
1449997,0,0.099311486,0.89257985,0.008108734
1442419,3,0.049855053,0.9272955,0.022849388
1417620,0,0.093003675,0.8861859,0.020810414
1421136,0,0.80061346,0.1933277,0.0060588242
1424900,0,0.023220396,0.35578892,0.6209907
1423149,0,0.07519257,0.90548444,0.019322915
1441391,0,0.67410004,0.32333001,0.002569964
1417754,0,0.019230932,0.79660475,0.18416435
1425393,0,0.48206502,0.43850586,0.07942914
1443283,0,0.023555562,0.2201051,0.7563393
1434255,0,0.05063161,0.604692,0.34467638
1438123,1,0.114252225,0.73853415,0.14721361
1435998,0,0.9866742,0.010864714,0.0024611442
1419473,0,0.03032806,0.24762969,0.72204226
1450208,0,0.04404873,0.75520295,0.20074837
1433374,0,0.33745036,0.65548694,0.0070627034
1435128,0,0.77577424,0.165438,0.058787808
1431298,0,0.94293326,0.050457757,0.00660894
1437946,0,0.53108,0.43787217,0.031047817
1437026,1,0.5695844,0.41797855,0.0124370735
1424811,0,0.4915138,0.4999171,0.008569118
1436924,0,0.3607361,0.29239002,0.34687388
1440310,0,0.01912679,0.14389093,0.83698225
1423554,0,0.1135186,0.8672195,0.019261867
1437444,0,0.92638534,0.07169395,0.0019207024
1438403,0,0.9814579,0.0151660675,0.0033759854
1437502,0,0.97138435,0.025879616,0.0027360348
1422926,0,0.41448334,0.56155205,0.023964625
1439035,0,0.43955207,0.5271794,0.033268515
1447150,0,0.03744969,0.48793474,0.47461557
1422887,0,0.022657119,0.6431709,0.334172
1444054,3,0.04925714,0.92709213,0.023650706
1422944,0,0.021164915,0.56838703,0.41044807
1434823,0,0.97773916,0.020402204,0.0018586399
1419720,0,0.9238731,0.07333955,0.002787303
1416689,3,0.044228595,0.93486375,0.02090764
1444835,-1,0.13712366,0.82590353,0.036972873
1438264,0,0.97731453,0.020079447,0.0026059966
1416992,0,0.96564627,0.029428143,0.0049255234
1437392,1,0.22438456,0.7625948,0.0130206365
1445484,0,0.01612856,0.75459546,0.22927602
1411466,0,0.67678845,0.31707177,0.0061397706
1419653,0,0.010499338,0.13582249,0.85367817
1441342,1,0.11340235,0.8670648,0.019532887
1450682,0,0.28170255,0.706536,0.011761458
1426126,0,0.96696603,0.031032111,0.0020019105
1416695,3,0.044228576,0.93486375,0.02090766
1426205,0,0.9602417,0.035821516,0.003936844
1440157,0,0.06907748,0.7559406,0.1749819
1421232,0,0.27611712,0.7120597,0.0118232025
1422965,0,0.13554806,0.5601321,0.3043198
1445652,0,0.024704048,0.49230352,0.4829924
1431178,0,0.18982221,0.7464428,0.06373501
1437907,0,0.044034157,0.865313,0.09065281
1440684,0,0.5908874,0.34742567,0.06168686
1435483,0,0.9630015,0.034213662,0.0027848775
1434137,1,0.15431258,0.8335712,0.01211617
1436930,1,0.042754274,0.6462155,0.3110302
1424464,0,0.03407674,0.847265,0.11865832
1421868,0,0.9039636,0.08972537,0.006311041
1448065,0,0.008064147,0.22042257,0.77151334
1414845,3,0.0459355,0.9341335,0.019930966
1426055,0,0.007956184,0.13641678,0.855627
1412134,0,0.63378066,0.35932136,0.006897979
1413885,0,0.08336773,0.9050218,0.011610423
1440172,1,0.32221434,0.67474395,0.0030417067
1433897,0,0.6747548,0.32121336,0.004031877
1437276,0,0.9221805,0.07589477,0.0019248109
1445682,0,0.01586395,0.5983102,0.38582587
1430617,1,0.16439404,0.7819995,0.05360642
1444763,-1,0.13712369,0.8259035,0.03697287
1425837,0,0.97042614,0.026733639,0.0028402118
1444376,0,0.0073389686,0.09405729,0.89860374
1425288,0,0.53823024,0.4569868,0.0047829435
1439841,0,0.56253654,0.43146253,0.006000953
1422744,0,0.53647834,0.4586172,0.004904408
1417426,0,0.26736963,0.7206535,0.011976965
1439908,0,0.010329812,0.115680054,0.8739901
1444058,2,0.0399006,0.616597,0.34350237
1437404,0,0.056161616,0.6967911,0.24704729
1437791,0,0.8907522,0.10591781,0.0033300312
1433231,0,0.9405969,0.056232397,0.0031707338
1440950,0,0.26261225,0.6276367,0.10975106
1443463,0,0.2159892,0.4899877,0.29402307
1434134,1,0.15431258,0.8335712,0.01211617
1438119,0,0.89606786,0.09454311,0.009389035
1422540,0,0.150662,0.8278634,0.021474665
1437088,1,0.36411813,0.6279108,0.0079710875
1440565,0,0.97836226,0.016193474,0.005444289
1433100,0,0.8637638,0.13219357,0.004042615
1442425,2,0.03353311,0.616447,0.35002
1422653,0,0.18548636,0.8099089,0.004604683
1440721,0,0.80523324,0.18226448,0.012502301
1436942,1,0.12270766,0.8619245,0.015367833
1435832,0,0.06804653,0.83286136,0.099092096
1423573,0,0.31558675,0.6166032,0.067810036
1426784,0,0.61478263,0.37529227,0.009925088
1450654,0,0.16116738,0.5781424,0.26069024
1450585,0,0.01801271,0.2043093,0.777678
1435230,0,0.6914963,0.3034626,0.0050410824
1425358,0,0.28067735,0.7112572,0.00806542
1415941,0,0.59840274,0.3979054,0.0036918502
1416700,3,0.044228576,0.93486375,0.020907657
1417362,0,0.03461204,0.91927,0.04611794
1420856,0,0.16104244,0.79504675,0.043910816
1414062,3,0.053828616,0.9249086,0.021262912
1450582,0,0.6730426,0.2723483,0.054609045
1429561,0,0.07488737,0.6456788,0.27943382
1441876,2,0.03353311,0.616447,0.35002
1438821,0,0.92481333,0.07008026,0.005106444
1423387,0,0.02318506,0.3731986,0.6036163
1438540,0,0.9794796,0.018569352,0.0019510707
1413126,-1,0.0158775,0.5942533,0.3898692
1441394,0,0.986174,0.011626414,0.0021995453
1441214,0,0.3176593,0.67768854,0.004652176
1435775,1,0.043399584,0.8940037,0.062596716
1425118,0,0.038224697,0.41171193,0.5500634
1438533,0,0.040092595,0.3262668,0.6336406
1426215,0,0.85825056,0.13594005,0.0058093322
1414517,0,0.69597894,0.2927107,0.011310333
1449943,0,0.9675021,0.02875581,0.0037420439
1426592,0,0.039037175,0.4128676,0.5480952
1437169,1,0.23349088,0.7561013,0.010407763
1425985,0,0.06483713,0.49826166,0.43690124
1438900,0,0.9676398,0.029292343,0.0030677991
1436807,0,0.5970599,0.28521922,0.117720865
1434640,1,0.7259628,0.2563251,0.01771207
1437315,1,0.15409738,0.7938874,0.052015293
1439206,0,0.98137647,0.016760414,0.0018631316
1416323,0,0.38442934,0.39490587,0.2206648
1420800,0,0.5877727,0.35919905,0.05302824
1437254,1,0.26787716,0.6603455,0.07177727
1439332,0,0.80707544,0.1894973,0.0034272433
1415027,0,0.045087297,0.58001465,0.3748981
1419548,3,0.053828634,0.92490846,0.0212629
1429926,0,0.97529095,0.022610692,0.0020983822
1444466,0,0.91652775,0.08070655,0.002765741
1424139,0,0.22938119,0.7616671,0.008951781
1440676,0,0.97123915,0.026395883,0.0023649733
1434354,0,0.019542372,0.4528864,0.5275712
1423246,0,0.06592598,0.7221915,0.21188252
1433405,0,0.27011627,0.69230485,0.03757885
1425599,0,0.97427034,0.023197064,0.0025325944
1425846,0,0.19109282,0.66496944,0.14393777
1423429,0,0.6420481,0.34572485,0.012227041
1440901,0,0.6062483,0.31969568,0.07405597
1417843,0,0.056812607,0.8881291,0.055058226
1449981,0,0.0055072177,0.083957575,0.9105352
1424128,0,0.47642967,0.46533692,0.05823339
1442306,0,0.5861739,0.40658233,0.0072437227
1434126,1,0.15431258,0.8335712,0.01211617
1421898,0,0.9388926,0.059025012,0.002082419
1433637,0,0.8927489,0.10043571,0.006815413
1442868,-1,0.018192228,0.5471662,0.43464157
1448814,0,0.43797,0.547306,0.014723985
1416683,0,0.010109875,0.12787189,0.8620182
1438669,0,0.31762996,0.62442976,0.057940274
1419372,0,0.13044147,0.77056843,0.09899006
1412557,0,0.97682184,0.018652556,0.00452566
1447069,0,0.03583177,0.43902603,0.5251422
1423604,0,0.046951186,0.93606967,0.016979137
1440653,0,0.6798405,0.31636092,0.0037985758
1445888,0,0.07011579,0.6936909,0.23619333
1433888,0,0.3897935,0.6032986,0.0069079194
1411767,3,0.06447483,0.9170763,0.018448906
1435789,0,0.9606705,0.037130844,0.0021987185
1424747,0,0.8822233,0.1099816,0.0077951173
1424762,0,0.9590333,0.03847227,0.0024944334
1432270,0,0.016816221,0.096695416,0.88648826
1449093,0,0.28630596,0.47096097,0.242733
1438612,1,0.12399848,0.8538641,0.022137465
1418173,0,0.15689318,0.83513534,0.00797147
1440766,0,0.20910755,0.7863728,0.00451966
1432988,1,0.027161863,0.94656473,0.026273385
1434805,1,0.15147471,0.83582306,0.012702214
1421925,0,0.06101907,0.47081494,0.4681659
1447184,0,0.6521349,0.34513983,0.0027252827
1435733,1,0.13750386,0.8536892,0.008806945
1449711,0,0.29861528,0.69496876,0.0064159636
1428656,0,0.97509843,0.022147244,0.0027543046
1438799,0,0.03907375,0.83991027,0.12101605
1426097,0,0.13135634,0.8430861,0.025557572
1429710,0,0.74290663,0.24781898,0.009274401
1436083,1,0.111056015,0.8804316,0.00851236
1411558,0,0.59376585,0.4025139,0.0037202511
1414056,0,0.113554016,0.87533027,0.01111573
1423864,0,0.04574074,0.9486067,0.0056525273
1440282,0,0.9846128,0.012641641,0.0027454717
1418255,0,0.9130714,0.08381081,0.0031177402
1446622,0,0.009272458,0.42754677,0.56318074
1414344,0,0.64703935,0.3350246,0.017936077
1419608,0,0.011779765,0.1549308,0.8332895
1437842,1,0.081689954,0.91015637,0.008153711
1433733,1,0.5526432,0.44435018,0.0030066278
1439033,1,0.21655855,0.6339182,0.14952323
1426192,0,0.56468403,0.4286458,0.006670157
1442404,2,0.033625178,0.6629197,0.3034551
1444864,-1,0.1492274,0.8161629,0.03460967
1418214,0,0.14268415,0.84689164,0.0104242135
1413047,2,0.03353311,0.616447,0.35002
1384123,0,0.9721728,0.025492817,0.0023343374
1330448,0,0.4031838,0.5864939,0.010322361
1338479,0,0.14384739,0.5615945,0.29455817
1354064,0,0.23604247,0.73164606,0.032311544
1435953,0,0.5661561,0.4214432,0.012400747
1354423,0,0.015940374,0.3336583,0.65040135
1332589,2,0.069674425,0.858009,0.07231657
1331820,0,0.9690447,0.02923265,0.0017226792
1371988,0,0.039728526,0.14526808,0.8150034
1361042,0,0.22125596,0.6302694,0.14847468
1356332,0,0.9242728,0.06944159,0.00628565
1331912,0,0.015396268,0.51993537,0.46466827
1339988,0,0.12001801,0.8756369,0.004345128
1331131,0,0.80910325,0.17924376,0.011652909
1353826,0,0.302399,0.66942644,0.028174607
1322302,0,0.18682417,0.7883799,0.024795877
1329281,0,0.9828289,0.014336349,0.0028347177
1321721,0,0.08456562,0.9067494,0.008684971
1321831,0,0.018075056,0.48374784,0.4981771
1348613,0,0.036167853,0.9332959,0.030536298
1377006,0,0.7490138,0.24239841,0.008587865
1352141,0,0.13058323,0.82087183,0.048544973
1363819,0,0.2871138,0.5062942,0.20659204
1338816,0,0.9697757,0.027752921,0.0024714659
1340732,0,0.036434337,0.19551492,0.76805073
1377176,0,0.5837768,0.41369802,0.0025252688
1324415,0,0.08402281,0.8994617,0.016515536
1330020,0,0.05895941,0.8750322,0.06600839
1340751,0,0.16933474,0.81797105,0.012694235
1359273,0,0.010952229,0.16494076,0.82410705
1384659,0,0.10620464,0.86077297,0.033022434
