topic,word,peso
15,love,0.04166549034193547
16,shakira,0.7220594156857322
16,mom,0.391568823065663
16,song,0.38323947662842284
16,singing,0.18702169519270576
16,listen,0.18576549783300542
16,dad,0.1319660215840931
16,session,0.1165024170258539
16,mother,0.11350320950537719
16,play,0.10140914722472877
16,bzrp,0.07596578390135238
17,shakira,0.7491757378329147
17,bzrp,0.3873703607114416
17,session,0.3358382181778482
17,bizarrap,0.2840601631268737
17,song,0.20184741118645788
17,biza,0.11144845382378894
17,listen,0.10175826096823452
17,good,0.04405862009375418
17,music,0.03819681913077067
17,play,0.03714553053084121
18,shakira,0.6524083905517096
18,jelly,0.4617037706408562
18,jam,0.440801157536167
18,strawberry,0.18743573349687778
18,eat,0.15741789219484062
18,jar,0.1539665086118102
18,ate,0.12676348013881647
18,discovered,0.10317115136672786
18,fridge,0.08188153733020301
18,cheated,0.07894596848563318
19,shakira,0.8790962451484524
19,concert,0.19764329669946232
19,song,0.18838521605471695
19,rbd,0.11901976942034573
19,album,0.11482239548947021
19,release,0.11229945018669407
19,tour,0.11086300254155745
19,@shakira,0.10564417199059675
19,tickets,0.09233877780748485
19,coming,0.07553525820337387
20,@c,0.6516729850522552
20,@casio0ficia,0.37186887702653376
20,raffle,0.3118154262929098
20,participate,0.26683687593933914
20,costs,0.24482931771421618
20,rolex,0.22541727561540897
20,casio,0.1924435100675834
20,follow,0.18274089858851625
20,watch,0.17357760671481404
20,time,0.17348817981800063
21,piqu,0.6760650385433232
21,twingo,0.45435871263799327
21,casio,0.4093492852132318
21,league,0.1809498327193409
21,kings,0.1430076435657445
21,gerard,0.12045123290868703
21,arrived,0.10855148198305296
21,sponsor,0.10407249635105462
21,sponsorship,0.0897769559120422
21,ferrari,0.08530859668916597
22,twingo,0.6570725127759645
22,shakira,0.5168149695359366
22,ferrari,0.3744845490570816
22,traded,0.1862215239833528
22,renault,0.13762247784313322
22,car,0.1262454994117566
22,song,0.10152798470660232
22,casio,0.08862822789850451
22,#twingo,0.08440544066289402
22,#shakira,0.07993969596893617
23,rolex,0.5665927655686801
23,casio,0.5605601541490493
23,shakira,0.4381148065283771
23,watch,0.24966433771257038
23,#rolex,0.1041213966890713
23,exchange,0.09717172182912841
23,#casio,0.09411228415584
23,song,0.0886907891547067
23,#shakira,0.08788957343073078
23,@casioteam,0.07971974135340908
24,casio,0.7424364493431669
24,shakira,0.5636296355479206
24,song,0.16170887542266887
24,#casio,0.14131919505202956
24,brand,0.12345378493376472
24,#shakira,0.09456394630688993
24,twingo,0.07980290611511268
24,@shakira,0.06724547292934395
24,piqu,0.06076274718293833
24,@casioteam,0.05309800079197555
25,museum,0.5112640541320093
25,grammy,0.49838074242311253
25,exhibition,0.44938352459622083
25,shakira,0.3415204305755377
25,interact,0.15858999506716334
25,music,0.14098210674372075
25,bzrp,0.10143433002011272
25,session,0.09811055542412668
25,play,0.08724140268794602
25,hey,0.0809600216944139
26,shakira,0.8641791613219237
26,@youtube,0.19949524589086465
26,featuring,0.16799159117282575
26,hd,0.16250230653367295
26,video,0.1553782588132677
26,official,0.1452287047758969
26,wyclef,0.11957308578087247
26,hips,0.08600293485957256
26,feat,0.08392088167289664
26,lie,0.08032649894614038
27,children,0.7020794361519713
27,shakira,0.5938946481534604
27,song,0.1854408462520843
27,mother,0.11357559887901165
27,father,0.10630011040058097
27,people,0.06957916662246172
27,worry,0.06599663178104732
27,parents,0.05704922293017142
27,criticize,0.049627803522258596
27,thing,0.04843604193151455
28,paquita,0.5442130431945909
28,barrio,0.48833766902980774
28,shakira,0.39249851788560897
28,del,0.3325967002876621
28,message,0.24190434534028551
28,#shakira,0.17577183598743668
28,support,0.11130371567336615
28,song,0.1084743664182869
28,send,0.0980988471938231
28,neighborhood,0.08097287493898758
29,karol,0.6680488195697881
29,shakira,0.5159839020385881
29,song,0.2319889084799977
29,collaboration,0.22334464685003266
29,release,0.191106424393414
29,arol,0.13303061996587479
29,@karolg,0.12308288379699678
29,music,0.11567491028892449
29,sony,0.09786160549213778
29,#karolg,0.09518619690145098
30,clara,0.7141053677227166
30,shakira,0.5536440391298023
30,chia,0.2408128085290809
30,cha,0.22906187565229075
30,song,0.17063890311697624
30,mart,0.05094210816208811
30,#shakira,0.03946340506506225
30,prettier,0.03793334095498498
30,woman,0.037837180297648744
30,@shakira,0.03312107210817724
31,booed,0.8893499611368235
31,piqu,0.35134121310723393
31,esland,0.15616263930581253
31,#esland2023,0.15535474742604183
31,award,0.06875328219136706
31,auditorium,0.06214189897041674
31,mexico,0.05499526771996345
31,people,0.05188757659403911
31,clip,0.045755855029828985
31,pico,0.043489787689896434
32,wolf,0.7645385198923261
32,shakira,0.505366958755165
32,guys,0.2525293848591893
32,uh,0.14110847949328031
32,newbies,0.10211011969471431
32,song,0.10189782196072551
32,@shakira,0.08204103800844151
32,#shakira,0.07772308863957617
32,wolves,0.04484443979616341
32,werewolf,0.04067589342103605
33,law,0.6448723961201516
33,mother,0.5527954741665819
33,shakira,0.4177710297507004
33,video,0.15432651014628834
33,neighbor,0.11133476741840419
33,left,0.06885357732874493
33,#shakira,0.0665665399531235
33,face,0.06516520949779846
33,shut,0.06278751360472641
33,debt,0.05470165755668109
34,plagiarism,0.7107380834568764
34,shakira,0.44033047732296715
34,briella,0.3407566511471542
34,song,0.23852863265062796
34,accused,0.1719879523179763
34,venezuelan,0.13558174343314922
34,lawyer,0.09494529066778622
34,singer,0.08404734521332134
34,copy,0.07031192910200339
34,sue,0.06909031407738866
35,piqu,0.6435301748230151
35,shakira,0.5981335644407625
35,instagram,0.35221932208220036
35,follow,0.27137210895365604
35,networks,0.048125067109928386
35,photo,0.04450961116036718
35,block,0.039871977998360966
35,social,0.03825325847199436
35,stopped,0.034861298090047135
35,love,0.03251727153468246
36,@casioteam,0.5806513894244136
36,casio,0.38283221571521264
36,send,0.37173967053884044
36,reach,0.37173967053884044
36,follow,0.364163920385735
36,shakira,0.327461482426386
36,gelato,0.00310619960890139
36,trivia,0.0022690363119417475
36,playmo,0.0022690363119417475
36,casioamor,0.0022690363119417475
37,boomin,0.27337871119845586
37,bunny,0.2562728857226128
37,clean,0.24171372181275358
37,bizarrap,0.2394647187779598
37,estreo,0.22733899463288618
37,cyrus,0.22654818383750547
37,feid,0.22101385506938268
37,bad,0.20207196300663802
37,turizo,0.2000673977916841
37,miley,0.19738431382573668
