text_id,labels,type,text
1082575,-1,PERSON,Negreira
1086743,45,PERSON,Negreira
1083705,0,PERSON,Pablo moto
1083705,0,ORGANIZATION,madrid
1082907,6,ORGANIZATION,judo
1082907,6,PERSON,Negreira
1083331,0,PERSON,Gavi
1083331,0,PERSON,Araujo
1083331,0,PERSON,de
1083331,0,PERSON,jong
1083331,0,PERSON,Vini
1084963,2,PERSON,BICINIUS
1084963,2,PERSON,Busquets
1084567,0,ORGANIZATION,madrid
1084567,0,ORGANIZATION,barsa
1086677,-1,PERSON,CTARFEF Negreira
1083964,0,ORGANIZATION,real madrid
1083964,0,EVENT,champions
1085816,-1,PERSON,Negreira
1085816,-1,ORGANIZATION,FCBarcelona_es
1088550,0,ORGANIZATION,barsa
1082894,0,PERSON,español
1082894,0,PERSON,Araujo
1089831,0,ORGANIZATION,barsa
1089831,0,PERSON,ferran
1085234,-1,ORGANIZATION,Negreira Team
1085128,0,ORGANIZATION,Real Madrid
1085128,0,ORGANIZATION,Barsa
1085128,0,ORGANIZATION,Real Madrid
1085128,0,ORGANIZATION,Atlético de Madrid
1088861,5,PERSON,Estrada Fernández
1088861,5,PERSON,Albert Soler
1088861,5,PERSON,Enríquez Negreira
1088861,5,PERSON,Joan Laporta
1084711,0,PERSON,El
1084711,0,ORGANIZATION,Barsa
1084620,0,PERSON,Barsa
1084620,0,PERSON,tiki taka
1088407,8,PERSON,Negreira
1088907,0,ORGANIZATION,Barsa
1088907,0,ORGANIZATION,B
1087012,-1,PERSON,Vinicius
1087012,-1,PERSON,Negreira
1087634,0,PERSON,Pablo torre
1087634,0,PERSON,pedro
1087634,0,PERSON,XAVI HERNANDEZ
1089700,17,PERSON,Negreira
1086185,18,ORGANIZATION,FC NEGREIRA
1089777,-1,PERSON,Negreira
1089777,-1,ORGANIZATION,Barça
1090133,0,ORGANIZATION,Real Madrid
1090133,0,PERSON,Negreira
1085439,-1,PERSON,Negreira’s
1082596,48,ORGANIZATION,Fiscalía
1082596,48,ORGANIZATION,F.C. Barcelona
1082596,48,PERSON,expresidente
1082596,48,PERSON,Bartomeu
1082596,48,PERSON,Negreira
1085138,0,ORGANIZATION,ADN Barsa
1085235,-1,ORGANIZATION,real Madrid
1085235,-1,ORGANIZATION,barcelona
1085235,-1,PERSON,Enríquez negreira
1084554,-1,PERSON,Negreira
1089632,13,ORGANIZATION,CTA
1089632,13,ORGANIZATION,CTA
1089632,13,ORGANIZATION,CTARFEF
1089632,13,PERSON,Estrada Fernández
1089632,13,PERSON,Negreira
1089632,13,ORGANIZATION,CTA
1082600,0,ORGANIZATION,barsa
1082600,0,ORGANIZATION,madrid
1087799,6,PERSON,Munuera Montero
1087799,6,PERSON,Gonzales Gonzalez
1087799,6,PERSON,Negreira
1088064,29,PERSON,Laporta
1088064,29,PERSON,Negreira
1088064,29,ORGANIZATION,Mundo Deportivo
1083352,2,PERSON,Vini…
1083352,2,ORGANIZATION,Negreira Boys
1085935,-1,PERSON,Joan Gamper
1085935,-1,PERSON,Enríquez Negreira
1088582,-1,PERSON,Negreira
1088582,-1,ORGANIZATION,Poder Judicial
1088582,-1,PERSON,presidente de la Audiencia
1088582,-1,ORGANIZATION,Nacional
1083026,0,PERSON,Barsa
1086451,0,PERSON,Barsa
1089852,0,ORGANIZATION,Arsenal
1089852,0,ORGANIZATION,Barsa
1087900,-1,ORGANIZATION,fc
1087312,-1,PERSON,Negreira
1085266,7,PERSON,Vinicio
1082088,-1,PERSON,Negreira
1089430,-1,PERSON,Negreira
1089946,-1,PERSON,Lendoiro
1089946,-1,PERSON,Negreira
1089946,-1,ORGANIZATION,Barcelona
1089946,-1,PERSON,Dvinuesa
1089946,-1,PERSON,Dr_Dominguez
1089946,-1,ORGANIZATION,libertaddigital
1084786,0,ORGANIZATION,barsa
1089896,0,ORGANIZATION,Starbucks
1086113,-1,PERSON,Martínez Munuera
1086113,-1,PERSON,Enríquez Negreira
1086113,-1,PERSON,Gabi
1088525,-1,PERSON,ENRIQUEZ NEGREIRA
1088525,-1,ORGANIZATION,MADRID
1089517,3,PERSON,Medina Cantalejo
1089517,3,ORGANIZATION,CTA
1089517,3,EVENT,Negreira
1085537,23,ORGANIZATION,Negreira
1085537,23,ORGANIZATION,Medina Cantalejo
1085825,7,PERSON,Gavi
1085825,7,PERSON,Negreira
1084058,0,ORGANIZATION,Barsa
1083698,0,PERSON,Vinicius
1083698,0,ORGANIZATION,Madrid
1085742,-1,PERSON,Munuera Montero
1085742,-1,PERSON,Gavi
1085742,-1,PERSON,Araujo
1085742,-1,PERSON,Negreira
1086159,-1,ORGANIZATION,Barcelona
1086159,-1,PERSON,Negreira
1086159,-1,PERSON,Vini
1086159,-1,PERSON,Araujo
1086159,-1,PERSON,Gavi
1082728,0,PERSON,fernando costa
1082341,-1,PERSON,Leo Messi
1082341,-1,ORGANIZATION,FC Barcelona
1082341,-1,ORGANIZATION,PSG
1090072,0,ORGANIZATION,Barsa
1084233,0,ORGANIZATION,Barsa
1084233,0,PERSON,Xavi
1084233,0,PERSON,Xavi
1089123,-1,PERSON,Andreu Camps
1089123,-1,PERSON,Medina
1089123,-1,PERSON,Camps
1089346,13,PERSON,Negreira
1089346,13,ORGANIZATION,CTA
1089346,13,PERSON,Estrada
1082107,0,ORGANIZATION,PP
1082107,0,ORGANIZATION,PxxE
1082107,0,ORGANIZATION,Real Betis Balompié
1089503,-1,ORGANIZATION,VAR
1089503,-1,ORGANIZATION,Barcelona
1089503,-1,PERSON,Negreira
1086560,0,ORGANIZATION,Barsa
1088112,-1,PERSON,Negreira
1088112,-1,ORGANIZATION,Real Madrid
1088297,-1,PERSON,Fábregas
1088297,-1,PERSON,Negreira
1088297,-1,PERSON,Messi
1088297,-1,ORGANIZATION,La Liga
1088297,-1,ORGANIZATION,Barça
1082521,0,ORGANIZATION,Barsa
1086563,-1,EVENT,Rey
1086563,-1,EVENT,Copa de Negreira
1085324,2,PERSON,Gavi
1085324,2,ORGANIZATION,Negreira Team
1085324,2,ORGANIZATION,FCBarcelona_es
1084446,0,ORGANIZATION,barsa
1090058,-1,ORGANIZATION,El Farsa
1090058,-1,PERSON,Negreira
1086628,0,ORGANIZATION,madrid
1086628,0,ORGANIZATION,barsa
1086628,0,ORGANIZATION,instagram
1084384,0,ORGANIZATION,Barsa
1088674,-1,ORGANIZATION,Barça
1088674,-1,ORGANIZATION,Comité Técnico de árbitros
1086680,-1,PERSON,Negreira
1082359,0,ORGANIZATION,Barsa
1087610,-1,PERSON,Negreira
1087610,-1,ORGANIZATION,Real Madrid
1087610,-1,PERSON,presidente
1087610,-1,ORGANIZATION,Barcelona
1082180,5,PERSON,Estrada Fernández
1082180,5,ORGANIZATION,RFEF
1082180,5,PERSON,Negreira
1082180,5,ORGANIZATION,Fiscalía
1086739,-1,PERSON,GAVI
1086739,-1,ORGANIZATION,FC NEGREIRA
1085837,-1,PERSON,princesita Leonor
1085837,-1,PERSON,Negreira
1085837,-1,PERSON,Alzehimer
1089534,-1,PERSON,Negreira
1087675,0,ORGANIZATION,Madrid
1087675,0,PERSON,Barsa
1087675,0,PERSON,Modric
1087675,0,PERSON,Busquets
1085897,-1,PERSON,Negreira
1087837,-1,PERSON,PUTA NEGREIRA
1087837,-1,ORGANIZATION,RFEF
1087430,-1,PERSON,Negreira
1089075,-1,PERSON,Florentino
1089075,-1,PERSON,Negreira
1089075,-1,PERSON,Florentino
1089075,-1,ORGANIZATION,Barça
1089075,-1,ORGANIZATION,Superliga
1089822,0,ORGANIZATION,google
1086108,2,PERSON,Negreira
1087116,0,ORGANIZATION,Real Madrid
1085001,0,PERSON,xavi
1082027,30,EVENT,El
1082027,30,EVENT,Clásico de Enríquez Negreira
1082027,30,PERSON,Laporta
1082017,0,ORGANIZATION,Barsa
1082017,0,ORGANIZATION,Atleti
1082017,0,ORGANIZATION,Real
1084037,31,PERSON,negreira
1087800,0,ORGANIZATION,Madrid
1087800,0,ORGANIZATION,Barcelona
1087800,0,PERSON,Enríquez Negreira
1085307,0,PERSON,barsa
1083767,0,PERSON,madridistas
1090177,4,PERSON,Negreira
1090177,4,ORGANIZATION,Barsa
1090177,4,PERSON,Tito Berni
1088117,-1,PERSON,Negreira
1088117,-1,ORGANIZATION,UEFA
1088117,-1,ORGANIZATION,Barça
1088862,-1,PERSON,Xavier Estrada Fernández
1088862,-1,PERSON,'Negreira'
1087662,37,ORGANIZATION,madridismo
1087662,37,EVENT,'Caso Negreira'
1088341,-1,PERSON,Pedro Sánchez
1088341,-1,PERSON,Barsa Negreira
1088341,-1,PERSON,Pablo Iglesias
1088341,-1,PERSON,Irene Montero
1088800,-1,PERSON,Núñez
1088800,-1,PERSON,Gaspart
1088800,-1,PERSON,Laporta
1088800,-1,PERSON,Rosell
1088800,-1,PERSON,Bartomeu
1088800,-1,PERSON,Enríquez Negreira
1088800,-1,PERSON,Núñez
1088800,-1,PERSON,Gaspart
1088800,-1,PERSON,Laporta
1088800,-1,PERSON,Rosell
1088800,-1,PERSON,Bartomeu
1088800,-1,PERSON,Enríquez Negreira
1087656,0,ORGANIZATION,BARSA
1087656,0,ORGANIZATION,MUSTAFA
1087656,0,ORGANIZATION,FDJ
1087733,0,ORGANIZATION,madrid
1087733,0,PERSON,barsa
1085249,0,PERSON,Ancelotti
1085249,0,ORGANIZATION,Barsa
1085249,0,ORGANIZATION,Liverpool
1087304,1,PERSON,Negreira
1082576,-1,PERSON,Azpitarte
1082576,-1,ORGANIZATION,Barça
1082576,-1,PERSON,Enríquez Negreira
1089278,0,ORGANIZATION,El barsa
1089079,-1,PERSON,Negreira
1089079,-1,PERSON,Jose Luis
1089079,-1,ORGANIZATION,España
1084541,0,ORGANIZATION,Barsa de
1084541,0,ORGANIZATION,Atleti
1088920,0,ORGANIZATION,River
1088920,0,ORGANIZATION,Boca
1088920,0,PERSON,Barsa
1088920,0,ORGANIZATION,Madrid
1088920,0,ORGANIZATION,Kosovo
1088920,0,ORGANIZATION,Betis
1087838,0,ORGANIZATION,Madrid
1087838,0,ORGANIZATION,Barsa
1085882,-1,PERSON,Negreira
1082193,1,PERSON,Floren
1086523,0,ORGANIZATION,UFC
1085320,0,ORGANIZATION,Madrid
1089173,3,PERSON,Medina Cantalejo
1089173,3,PERSON,Negreira'
1087363,-1,PERSON,Negreira
1082690,0,ORGANIZATION,barsa
1082690,0,PERSON,xavi
1087961,9,PERSON,Mateu Alemany
1087961,9,PERSON,Negreira
1084035,15,ORGANIZATION,FC Negreira
1087801,-1,PERSON,Luis Medina Cantalejo
1087801,-1,PERSON,Andreu Camps
1087801,-1,EVENT,Negreira’
1085360,23,PERSON,Negreira
1083666,0,ORGANIZATION,Real Madrid
1083666,0,ORGANIZATION,Barsa
1088161,28,ORGANIZATION,Barcelona
1088161,28,PERSON,Enríquez Negreira'
1088161,28,ORGANIZATION,Espai Barça
1082036,-1,PERSON,Lendoiro
1082036,-1,PERSON,Negreira
1082036,-1,ORGANIZATION,Barcelona
1082036,-1,PERSON,Dvinuesa
1082036,-1,PERSON,Dr_Dominguez
1082036,-1,ORGANIZATION,libertaddigital
1088881,-1,ORGANIZATION,CTA
1088881,-1,PERSON,Negreira
1088881,-1,ORGANIZATION,Barça
1086223,0,ORGANIZATION,rfef
1088590,14,ORGANIZATION,UEFA
1085243,-1,PERSON,Negreira
1087555,-1,PERSON,Busquets
1087555,-1,PERSON,Negreira
1086278,2,PERSON,Gavi
1086278,2,ORGANIZATION,Negreira Team
1087352,1,PERSON,Negreira
1087841,0,ORGANIZATION,Madrid
1087841,0,ORGANIZATION,Barsa
1083668,0,PERSON,Barsatletico
1089248,-1,PERSON,Negreira
1089248,-1,ORGANIZATION,Madrid
1089248,-1,ORGANIZATION,Barça
1086176,24,ORGANIZATION,Real
1086176,24,ORGANIZATION,Barça
1086176,24,EVENT,Caso Negreiros
1086176,24,ORGANIZATION,Barça
1086176,24,PERSON,Enríquez Negreira
1086176,24,ORGANIZATION,Espanha
1089578,5,PERSON,Estrada Fernández
1089578,5,ORGANIZATION,Var
1089578,5,PERSON,Negreira
1088602,0,ORGANIZATION,Barsa
1088053,0,ORGANIZATION,Madrid
1085583,0,ORGANIZATION,Barsa
1082483,0,ORGANIZATION,barsa
1082483,0,PERSON,Ansu Fati
1087913,30,PERSON,Laporta
1087913,30,PERSON,Negreira
1086992,0,PERSON,Negreira
1086992,0,PERSON,Benzema
1086992,0,PERSON,Modric
1086992,0,ORGANIZATION,Barcelona
1082302,-1,PERSON,Limitao
1082302,-1,PERSON,Militao
1082302,-1,PERSON,Nacho
1082302,-1,ORGANIZATION,Real Madrid
1082302,-1,PERSON,Negreira
1085968,23,PERSON,Munuera Montero
1085968,23,PERSON,Enríquez Negreira
1087254,0,ORGANIZATION,Real Madrid
1087254,0,ORGANIZATION,Barsa
1087254,0,ORGANIZATION,Barcelona
1083220,36,PERSON,fernandopalomo
1083220,36,PERSON,Jaume Roures
1087393,1,PERSON,Negreira
1088617,4,PERSON,Negreira
1089068,16,PERSON,Negreira
1083311,0,PERSON,madridistas
1083311,0,ORGANIZATION,madrid
1083311,0,ORGANIZATION,"barsa 
Barsa"
1083311,0,EVENT,Supercopa
1083311,0,ORGANIZATION,Madridistas
1086009,0,ORGANIZATION,Madrid
1086009,0,ORGANIZATION,BARSA
1084612,-1,PERSON,Enrique Negreira
1084612,-1,ORGANIZATION,#FCBarcelona
1084612,-1,ORGANIZATION,#RealMadridBarcelona
1084612,-1,EVENT,#CopaDelRey
1089083,53,ORGANIZATION,RFEF
1089083,53,PERSON,Negreira
1088530,-1,PERSON,Negreira
1088530,-1,ORGANIZATION,FC Barcelona
1082083,0,PERSON,Vinicius
1082083,0,ORGANIZATION,Real Madrid
1088874,5,PERSON,FERNÁNDEZ
1088874,5,ORGANIZATION,VAR
1088874,5,PERSON,Negreira
1084287,0,ORGANIZATION,Barsa
1084287,0,PERSON,Lewandowski
1084287,0,PERSON,Pedri
1084287,0,PERSON,Dembele
1084287,0,ORGANIZATION,Barsa
1083683,0,ORGANIZATION,Barsa
1083324,-1,ORGANIZATION,FC Negreira
1089399,13,PERSON,Estrada Fernández
1089399,13,PERSON,Enríquez Negreira
1084910,-1,ORGANIZATION,Real
1084910,-1,PERSON,Negreira
1088785,15,ORGANIZATION,Negreira's boys
1088023,-1,ORGANIZATION,'caso Negreira'
1088023,-1,ORGANIZATION,'El Mundo'
1088023,-1,PERSON,exvicepresidente
1088023,-1,ORGANIZATION,Comité Técnico de Árbitros
1088023,-1,ORGANIZATION,FC Barcelona
1084270,-1,PERSON,Negreira
1084270,-1,ORGANIZATION,Barça
1085978,0,ORGANIZATION,El Barsa
1082284,0,PERSON,madridistas
1089753,5,PERSON,Estrada Fernández
1089753,5,ORGANIZATION,VAR
1089753,5,PERSON,Enríquez Negreira
1085619,0,ORGANIZATION,Barsa
1085832,55,PERSON,Medina Cantalejo
1085832,55,ORGANIZATION,Rolex
1088753,-1,ORGANIZATION,negreira boys
1086670,-1,PERSON,Negreira
1089471,-1,PERSON,secretario general
1089471,-1,ORGANIZATION,RFEF
1089471,-1,PERSON,Andreu Camps
1089355,9,PERSON,Medina Cantalejo
1089355,9,PERSON,Negreira'
1083807,0,ORGANIZATION,barsa
1083807,0,ORGANIZATION,Madrid
1084440,0,PERSON,barsa
1084440,0,ORGANIZATION,Getafe
1088795,0,EVENT,Champions
1088795,0,ORGANIZATION,Liverpool
1088795,0,ORGANIZATION,Juve
1088795,0,PERSON,Madridistas
1088795,0,PERSON,Negreira
1086243,0,PERSON,Zidane
1086243,0,ORGANIZATION,Barsa
1082165,21,ORGANIZATION,Federación
1083551,0,ORGANIZATION,Madrid
1083047,0,ORGANIZATION,Madrid
1084327,0,ORGANIZATION,madrid
1084327,0,ORGANIZATION,madrid
1084327,0,PERSON,barsa
1084275,0,PERSON,Xavi
1084275,0,PERSON,Mourinho
1084275,0,ORGANIZATION,Barsa
1086576,0,PERSON,CTARFEF
1086576,0,PERSON,Mateu Lahoz
1086576,0,EVENT,Derby Betis
1086576,0,ORGANIZATION,Sevilla
1086576,0,ORGANIZATION,Betis
1086576,0,PERSON,Guido_Rodriguez
1086576,0,PERSON,Gavi del Barsa
1090040,0,ORGANIZATION,Madrid
1090040,0,ORGANIZATION,Barsa
1090040,0,EVENT,Eurovisión
1088860,-1,PERSON,Lendoiro
1088860,-1,PERSON,Negreira'
1088860,-1,ORGANIZATION,Barcelona
1089673,39,PERSON,Negreira
1089673,39,PERSON,CTARFEF
1085617,10,PERSON,whassap
1085617,10,PERSON,tranqui
1082187,17,PERSON,Negreira
1082187,17,ORGANIZATION,Barca
1082187,17,EVENT,CL
1085037,-1,PERSON,Gelotte
1085037,-1,EVENT,Negreira Cup
1085037,-1,PERSON,Alvaro
1082294,0,ORGANIZATION,Barsa
1082294,0,PERSON,Dembele
1082294,0,PERSON,pedri
1082294,0,PERSON,Lewangolski
1088761,-1,PERSON,Negreira
1089200,3,PERSON,Medina Cantalejo
1089200,3,PERSON,Negreira
1089200,3,PERSON,presidente
1089200,3,ORGANIZATION,CTA
1085912,0,ORGANIZATION,barsa
1084468,0,ORGANIZATION,Barsa
1084468,0,PERSON,Ansufati
1088002,-1,PERSON,Garamendi
1088002,-1,ORGANIZATION,Ferrovial
1088002,-1,PERSON,Negreira
1089669,41,EVENT,VAR
1089669,41,PERSON,González González
1089669,41,PERSON,Negreira
1087231,-1,PERSON,Negreira
1083928,-1,ORGANIZATION,FCBarcelona_es
1084313,0,ORGANIZATION,Madrid
1084313,0,ORGANIZATION,Madrid
1084313,0,PERSON,barsa
1084313,0,ORGANIZATION,Madrid
1084313,0,PERSON,barsa
1083800,-1,ORGANIZATION,FCBarcelona_es
1083800,-1,PERSON,MrAncelotti
1083800,-1,ORGANIZATION,realmadrid
1083800,-1,ORGANIZATION,Barça
1089613,24,ORGANIZATION,Madrid
1089613,24,PERSON,Negreira
1082659,0,ORGANIZATION,Barcelona
1082659,0,PERSON,Negreira
1082659,0,PERSON,Ancelotti
1082883,2,PERSON,Vinicius
1082883,2,PERSON,Negreira
1085572,0,ORGANIZATION,madrid
1085572,0,ORGANIZATION,Barsa
1083256,-1,PERSON,negreira
1083256,-1,ORGANIZATION,barcelona
1088357,11,PERSON,Negreira
1088357,11,ORGANIZATION,Barcelona
1084528,0,ORGANIZATION,Barsa
1084528,0,ORGANIZATION,Madrid
1089739,6,PERSON,Negreira
1089392,5,ORGANIZATION,VAR
1089392,5,PERSON,Estrada Fernández
1089392,5,PERSON,Enríquez Negreira
1089392,5,ORGANIZATION,No1
1089392,5,PERSON,Javier Enríquez
1089392,5,ORGANIZATION,DASNIL
1089392,5,PERSON,95
1089392,5,ORGANIZATION,SL
1089392,5,ORGANIZATION,Comité técnico de Árbitros
1084354,0,ORGANIZATION,Madrid
1084354,0,ORGANIZATION,Madrid
1082936,-1,PERSON,Vinicius
1082936,-1,PERSON,Cagometro
1082936,-1,PERSON,Negreira
1082703,0,ORGANIZATION,madrid
1082703,0,ORGANIZATION,sevilla
1085462,0,EVENT,copa
1085462,0,EVENT,Rey
1085462,0,PERSON,Barsa
1085462,0,PERSON,atlétic
1086088,19,ORGANIZATION,Negreira
1082557,0,ORGANIZATION,barsa
1082963,0,ORGANIZATION,Real Madrid
1090074,11,PERSON,Enríquez Negreira
1090074,11,ORGANIZATION,Barcelona
1084766,1,PERSON,Negreira
1086146,23,PERSON,Negreira
1084079,0,ORGANIZATION,Madrid
1082178,-1,PERSON,barsa
1083835,15,PERSON,NEGREIRA
1089168,-1,ORGANIZATION,"FC Barcelona
Negreira"
1085344,-1,PERSON,Merengges
1085344,-1,PERSON,Casi Negreira
1085941,15,ORGANIZATION,negreira fc
1085941,15,PERSON,Espabilen
1085941,15,ORGANIZATION,realmadrid
1085449,8,PERSON,Negreira
1088750,-1,PERSON,Negreira
1088750,-1,ORGANIZATION,Barsa
1085612,1,PERSON,Negreira
1089460,10,ORGANIZATION,realmadrid
1089460,10,ORGANIZATION,Negreira boys
1084329,0,ORGANIZATION,Barsa
1084159,0,PERSON,Franco
1084159,0,PERSON,Villar
1084159,0,PERSON,Unicef
1084159,0,PERSON,Negreira
1084159,0,ORGANIZATION,Real Madrid
1084159,0,ORGANIZATION,Barsa
1088732,6,PERSON,Negreira
1085920,0,ORGANIZATION,Barsa
1083789,0,PERSON,Barsa
1084662,0,ORGANIZATION,Barsa
1087204,0,PERSON,Barsa
1085690,-1,PERSON,Montero
1085690,-1,PERSON,Negreira
1085690,-1,PERSON,Araujo
1085690,-1,PERSON,Gavi
1088262,1,PERSON,Negreira
1089226,3,PERSON,Negreira
1089226,3,ORGANIZATION,Federación
1089226,3,PERSON,jpedrerol
1089226,3,ORGANIZATION,laSextaTV
1087180,-1,PERSON,Gavi
1087180,-1,ORGANIZATION,negreira
1083911,0,ORGANIZATION,Barsa
1084309,0,ORGANIZATION,Atlético
1089914,41,PERSON,González González
1089914,41,PERSON,Negreira
1089914,41,ORGANIZATION,VAR
1083870,0,ORGANIZATION,Madrid
1083870,0,ORGANIZATION,Barsa
1083870,0,ORGANIZATION,Atlético de Madrid
1086745,6,PERSON,Negreira
1086235,-1,EVENT,Negreira Cup
1083700,0,PERSON,barsa
1087655,1,PERSON,Negreira
1089010,-1,PERSON,Negreira Aguilar Chicas
1082733,0,ORGANIZATION,Madrid
1082733,0,ORGANIZATION,Barsa
1082733,0,ORGANIZATION,Madrid
1088522,0,ORGANIZATION,barsa
1087644,-1,ORGANIZATION,Barcelona
1087644,-1,ORGANIZATION,Negreira
1089077,-1,PERSON,Motril
1089077,-1,PERSON,E. Negreira
1089077,-1,PERSON,S. Arminio
1089077,-1,PERSON,Gil Manzano
1088705,-1,PERSON,Medina Cantalejo
1088705,-1,ORGANIZATION,Barça
1088705,-1,PERSON,Negreira
1088705,-1,ORGANIZATION,diarioas
1083839,-1,ORGANIZATION,Madrid
1083839,-1,ORGANIZATION,Negreira FC
1087397,1,PERSON,Negreira
1084540,0,ORGANIZATION,barsa
1085123,0,ORGANIZATION,Madrid Barsa
1085123,0,ORGANIZATION,Madrid Elche
1086848,2,ORGANIZATION,Barcelona
1086848,2,PERSON,Negreira Negreira
1085860,0,ORGANIZATION,Barsa
1085860,0,ORGANIZATION,Madrid
1085563,0,ORGANIZATION,Madrid
1082902,0,PERSON,Xavi
1082902,0,PERSON,milongas
1087433,2,PERSON,Negreira
1087433,2,PERSON,Vinicius
1083830,0,ORGANIZATION,RM
1083830,0,EVENT,N Camp
1083830,0,ORGANIZATION,Barsa
1087677,0,ORGANIZATION,Real Madrid
1087677,0,ORGANIZATION,FC Barcelona
1088916,3,PERSON,Medina Cantalejo
1088916,3,ORGANIZATION,CTA
1088916,3,PERSON,Negreira
1085023,-1,PERSON,Negreira
1085023,-1,ORGANIZATION,Atlético de Madrid
1087101,22,PERSON,Negreira
1083420,14,ORGANIZATION,UEFA
1083420,14,EVENT,'Caso Negreira'
1083420,14,ORGANIZATION,RFEF
1088825,-1,PERSON,Medina Cantalejo
1088825,-1,PERSON,présidente
1088825,-1,ORGANIZATION,Commission technique des arbitres
1088825,-1,PERSON,Negreira
1088825,-1,ORGANIZATION,Barcelone
1088825,-1,ORGANIZATION,mundodeportivo
1088330,0,ORGANIZATION,Madrid
1088052,-1,PERSON,Negreira
1086102,1,PERSON,Negreira
1087391,2,PERSON,Vinicius
1087391,2,PERSON,Negreira
1084134,0,PERSON,Barsa
1083085,-1,PERSON,Negreira
1083151,0,ORGANIZATION,Barsa
1083126,18,ORGANIZATION,palancas negreira
1083229,17,PERSON,#Negreira
1083229,17,ORGANIZATION,#Barcellona
1083229,17,ORGANIZATION,#UEFA
1082804,12,PERSON,Negreira’s
1082075,0,ORGANIZATION,real madrid
1082075,0,ORGANIZATION,nba
1087936,0,ORGANIZATION,delmadrid
1089209,-1,PERSON,Medina Cantalejo
1090165,27,PERSON,Negreira
1087925,42,PERSON,Negreira
1087925,42,ORGANIZATION,Barça
1087925,42,ORGANIZATION,Madrid
1086475,-1,PERSON,Negreira
1087065,0,PERSON,vinicius
1088504,-1,PERSON,Negreira
1083458,0,PERSON,angelote
1083458,0,PERSON,Javi
1083458,0,PERSON,uranio
1083125,0,ORGANIZATION,barsa
1083125,0,ORGANIZATION,antifutbol
1083962,0,PERSON,xavi
1086783,-1,PERSON,Negreira…
1083973,-1,PERSON,Negreira
1088672,-1,ORGANIZATION,Barça
1088672,-1,ORGANIZATION,Negreira
1087570,0,PERSON,Lewy
1087570,0,PERSON,Dembo
1087570,0,PERSON,Pedri
1087570,0,PERSON,Christensen
1087570,0,PERSON,Negreira
1085354,0,ORGANIZATION,Madrid
1085354,0,EVENT,Barsa
1088324,-1,PERSON,Negreira
1088324,-1,ORGANIZATION,Madrid
1086647,6,PERSON,Dios
1086647,6,PERSON,Negreira
1086647,6,PERSON,Bizum
1086984,19,PERSON,Negreira
1089801,-1,PERSON,Negreira'
1086565,25,PERSON,Negreira
1084400,0,ORGANIZATION,Atlético de Madrid
1084400,0,ORGANIZATION,Cholo
1084400,0,ORGANIZATION,Liga
1084400,0,ORGANIZATION,Barsa
1084400,0,PERSON,Javi Hernandez
1086142,-1,ORGANIZATION,Negreira Solutions
1082994,0,PERSON,Gabi
1087021,0,ORGANIZATION,judo
1087021,0,ORGANIZATION,Barsa
1087021,0,ORGANIZATION,Madrid
1088141,-1,ORGANIZATION,Barcelona
1088141,-1,PERSON,madridistas
1088141,-1,PERSON,Negreira
1088141,-1,ORGANIZATION,Madrid
1083224,-1,ORGANIZATION,Real Madrid
1083224,-1,PERSON,Eder Militão
1083224,-1,PERSON,Negreira
1083224,-1,ORGANIZATION,Barça
1083224,-1,EVENT,Copa del Rey
1084933,0,PERSON,el
1084933,0,ORGANIZATION,Barsa
1084933,0,ORGANIZATION,Madrid
1084933,0,ORGANIZATION,Madrid
1087768,0,PERSON,Vinicius
1087768,0,PERSON,Javi
1086482,0,ORGANIZATION,Barsa
1086482,0,ORGANIZATION,Madrid
1086482,0,ORGANIZATION,Barsa
1082621,0,ORGANIZATION,Barcelona
1082621,0,ORGANIZATION,Almeria
1082621,0,ORGANIZATION,Madrid
1082621,0,ORGANIZATION,El Barsa
1082621,0,ORGANIZATION,Madrid
1083492,0,ORGANIZATION,elche
1086844,2,PERSON,Negreira
1085949,0,ORGANIZATION,Barsa
1089898,0,ORGANIZATION,TwitterRM
1085946,-1,PERSON,MundoMaldini
1085946,-1,ORGANIZATION,MovistarPlus
1089376,-1,PERSON,Medina Cantalejo
1089376,-1,PERSON,Negreira
1089073,35,PERSON,Medina Cantalejo
1089073,35,PERSON,Negreira
1083154,0,ORGANIZATION,Atleti
1082624,0,PERSON,Barsa
1084978,0,ORGANIZATION,Madrid
1084978,0,PERSON,Benzema
1084978,0,PERSON,Vinicius
1082404,0,ORGANIZATION,RMadrid
1082404,0,ORGANIZATION,Barcelona
1087994,-1,ORGANIZATION,LaLiga
1087994,-1,ORGANIZATION,rfef
1087994,-1,ORGANIZATION,CTARFEF
1087994,-1,PERSON,Negreira
1089061,0,ORGANIZATION,Barcelona
1089061,0,PERSON,Lewandowski
1089061,0,PERSON,Pedri
1089061,0,PERSON,Dembelé
1089061,0,PERSON,Enríquez Negreira
1089660,20,ORGANIZATION,Barça
1089660,20,ORGANIZATION,UEFA
1089660,20,ORGANIZATION,FIFA
1089660,20,PERSON,Negreira'
1088822,-1,PERSON,Negreira
1088822,-1,PERSON,rfef
1086305,1,PERSON,Negreira
1085959,0,ORGANIZATION,Madrid
1085959,0,PERSON,Álvaro Rodríguez
1086191,6,ORGANIZATION,Barcelona
1086191,6,PERSON,Negreira
1084054,0,ORGANIZATION,El barsa
1084054,0,ORGANIZATION,madrid
1083136,0,PERSON,Carletto
1083136,0,ORGANIZATION,Barsa
