text_id,labels,type,text
1080823,0,PERSON,Negreira
1080823,0,ORGANIZATION,elperiodico
1080887,0,PERSON,Gijarro
1080887,0,ORGANIZATION,fiscalia
1080887,0,PERSON,Negreira
1080887,0,ORGANIZATION,Palancas
1080857,0,ORGANIZATION,Barcelona
1080857,0,ORGANIZATION,Negreira
1080803,0,ORGANIZATION,realmadrid
1080803,0,PERSON,tjcope
1080803,0,PERSON,carrusel
1080803,0,PERSON,lamacope
1080803,0,PERSON,MundoMaldini
1080803,0,PERSON,juanmacastano
1080799,0,PERSON,Negreira
1080791,0,ORGANIZATION,Barcelona
1080809,0,PERSON,Negreira
1080807,0,PERSON,Negreira'
1080791,0,PERSON,Negreira
1080811,0,PERSON,vicepresidente
1080811,0,PERSON,Enríquez Negreira
1080876,0,ORGANIZATION,FIFA
1080798,0,PERSON,Borja
1080798,0,ORGANIZATION,Real Valladolid
1080798,0,PERSON,David Espinar
1080798,0,PERSON,OIKOS
1080798,0,ORGANIZATION,Real Valladolid
1080798,0,PERSON,Negreira'
1080867,0,ORGANIZATION,FIFA
1080875,0,ORGANIZATION,Youtube
1080875,0,PERSON,Guijarro
1080875,0,PERSON,Negreira
1080825,0,ORGANIZATION,Real Madrid
1080825,0,PERSON,Ice_Landic
1080825,0,PERSON,Negreira
1080867,0,ORGANIZATION,UEFA
1080867,0,ORGANIZATION,Atlético
1080867,0,ORGANIZATION,Sevilla
1080867,0,ORGANIZATION,Valencia
1080867,0,ORGANIZATION,Negreira
1080856,0,PERSON,AS_TomasRoncero
1080849,0,PERSON,Tebas
1080849,0,ORGANIZATION,Barca
1080849,0,PERSON,Negreira
1080856,0,PERSON,AS_TomasRoncero
1080856,0,PERSON,Negreira
1080856,0,ORGANIZATION,Real Madrid
1080842,0,ORGANIZATION,Fédération
1080842,0,PERSON,président
1080842,0,ORGANIZATION,Comité Technique d'Arbitres
1080842,0,PERSON,Enríquez Negreira
1080860,0,ORGANIZATION,Madrid
1080801,0,PERSON,Cesc Fábregas
1080801,0,ORGANIZATION,Negreira
1080801,0,ORGANIZATION,LaLiga
1080801,0,ORGANIZATION,Atleti
1080821,0,ORGANIZATION,PSOE
1080821,0,ORGANIZATION,Barsa
1080851,1,ORGANIZATION,Madrid fem
1080851,1,ORGANIZATION,barsa
1080851,1,ORGANIZATION,F1
1080831,0,PERSON,Negreira
1080805,0,PERSON,Enríquez Negreira
1080890,0,PERSON,Negreira
1080890,0,ORGANIZATION,Barça
1080890,0,ORGANIZATION,Juve del Calciopoli
1080890,0,ORGANIZATION,Argentina
1080881,0,ORGANIZATION,Superliga
1080881,0,ORGANIZATION,Juve
1080881,0,ORGANIZATION,Barça
1080881,0,ORGANIZATION,Madrid
1080889,1,ORGANIZATION,Barsa
1080889,1,PERSON,Negreida
1080889,1,ORGANIZATION,Madrid
1080858,0,PERSON,Negreira
1080847,1,PERSON,De La Fuente
1080847,1,PERSON,Luis Enrique
1080847,1,ORGANIZATION,Barsa
1080847,1,ORGANIZATION,España
1080872,0,PERSON,Negreira
1080830,0,PERSON,Orsini
1080830,0,PERSON,Daniela Aránguiz
1080830,0,PERSON,Mago Valdivia
1080860,0,ORGANIZATION,Barsa
1080806,0,ORGANIZATION,#FootballLeaks
1080806,0,EVENT,Caso Negreira
1080879,0,ORGANIZATION,Barça
1080879,0,PERSON,Enríquez Negreira
1080888,0,PERSON,Jordi Mestre
1080848,1,ORGANIZATION,Barsa
1080871,0,ORGANIZATION,Fiscalía
1080871,0,ORGANIZATION,Audiencia Nacional
1080871,0,ORGANIZATION,FCB
1080871,0,ORGANIZATION,Juzgado de Instrucción
1080871,0,ORGANIZATION,AN
1080871,0,PERSON,Negreira
1080871,0,PERSON,Soule
1080980,0,PERSON,Rummenigge
1080980,0,ORGANIZATION,Barcelona
1080980,0,PERSON,Negreira’
1081081,0,PERSON,negreira
1081081,0,ORGANIZATION,madrid
1080843,0,PERSON,González González
1080843,0,ORGANIZATION,Barcelona
1080843,0,ORGANIZATION,Real Madrid
1080843,0,PERSON,Negreira
1081018,1,PERSON,Minguella
1081018,1,PERSON,Romario
1081018,1,ORGANIZATION,TV3
1080888,0,ORGANIZATION,Barça
1080888,0,PERSON,Negreira
1081036,0,PERSON,Tebas
1080951,0,PERSON,barcelonistas
1080951,0,ORGANIZATION,Barcelona
1080951,0,PERSON,Negreira
1080853,0,PERSON,Negreira
1080853,0,PERSON,Medina Cantalejo
1080853,0,PERSON,Negreira
1080793,0,PERSON,Cesc Fábregas
1080793,0,ORGANIZATION,Negreira
1080793,0,ORGANIZATION,LaLiga
1080793,0,ORGANIZATION,Atleti
1081036,0,ORGANIZATION,Barça
1081036,0,PERSON,Laporta
1080896,0,ORGANIZATION,Barça
1080904,0,PERSON,Negreira
1080896,0,ORGANIZATION,cincodiascom
1080918,1,ORGANIZATION,Madrid
1080918,1,ORGANIZATION,Barsa Profe
1081085,0,PERSON,Negreira
1081016,1,ORGANIZATION,Atlético
1081016,1,PERSON,Cholo
1081016,1,PERSON,Negreira
1081016,1,PERSON,Simeone
1080923,1,PERSON,Mohra
1080923,1,ORGANIZATION,@SKFilmsOfficial
1080923,1,ORGANIZATION,ZEE5India
1080870,0,PERSON,Villar
1080870,0,PERSON,RojasRuin
1080870,0,PERSON,Ángel María Villar
1080870,0,PERSON,Negreira
1080914,0,PERSON,Iker
1080914,0,PERSON,Negreira
1080965,1,ORGANIZATION,Barsa
1080983,0,ORGANIZATION,rfef
1080983,0,PERSON,clos Gómez negreira
1080983,0,PERSON,munuera montero negreira
1080983,0,PERSON,González González negreira
1080983,0,PERSON,Hernández Hernández negreira
1080983,0,PERSON,deburgos bengoechea negreira
1080983,0,ORGANIZATION,FCBarcelona
1081070,0,PERSON,Negreira
1080899,0,PERSON,Negreira
1080899,0,ORGANIZATION,MovistarPlus
1080899,0,ORGANIZATION,FCBarcelona
1080899,0,ORGANIZATION,LaLiga
1080899,0,ORGANIZATION,rfef
1081051,0,PERSON,Negreira
1081085,0,ORGANIZATION,FCB
1080948,1,ORGANIZATION,cristianismo
1080915,0,ORGANIZATION,Fiscalía
1080915,0,ORGANIZATION,Audiencia Nacional
1080915,0,ORGANIZATION,F.C. Barcelona
1080915,0,PERSON,miguelpr83
1080915,0,ORGANIZATION,libertaddigital
1080948,1,ORGANIZATION,Editora Barsa
1080917,0,ORGANIZATION,realmadrid
1080917,0,ORGANIZATION,Negreira Boys
1080917,0,PERSON,jotajordi13
1081086,0,PERSON,Negreira
1080919,0,ORGANIZATION,Movistar id
1080919,0,ORGANIZATION,YouTube
1080919,0,PERSON,Maldini
1080919,0,PERSON,Negreira
1081086,0,PERSON,Bartomeu
1080907,0,ORGANIZATION,MovistarPlus
1080907,0,PERSON,Negreira
1081083,0,PERSON,Negreira
1080947,1,PERSON,Messi
1080947,1,PERSON,Barsa
1080986,0,ORGANIZATION,FIFAS
1081007,1,PERSON,jpedrerol
1081007,1,PERSON,GUTY14HAZ
1081007,1,PERSON,messi
1081007,1,ORGANIZATION,madrid
1081083,0,ORGANIZATION,madridistas
1081083,0,PERSON,Pablo Iglesias
1081083,0,PERSON,Dios
1081074,0,PERSON,pedropparrado
1081049,0,EVENT,'Caso
1081088,0,PERSON,E. Negreira
1081088,0,PERSON,CTARFEF
1081074,0,PERSON,Roberto Rodríguez
1081074,0,ORGANIZATION,Goles
1081074,0,PERSON,Estrada Fernández
1081074,0,PERSON,Negreira
1080815,0,PERSON,Michel Salgado
1080815,0,PERSON,Negreira
1080815,0,ORGANIZATION,Madrid.Vaya
1081039,0,PERSON,Javier Enriquez Romero
1081039,0,PERSON,Martínez
1081039,0,ORGANIZATION,futbolgate_ES
1081058,0,ORGANIZATION,Kings League
1081058,0,PERSON,Negreira
1080943,0,PERSON,Negreira Jr
1080956,0,PERSON,Negreira
1080956,0,ORGANIZATION,FC Barcelona
1080903,0,ORGANIZATION,Barça
1080903,0,PERSON,Negreira
1081071,0,PERSON,Negreira
1081071,0,ORGANIZATION,PodcastPaquetes
1081071,0,ORGANIZATION,Iborra
1081040,0,ORGANIZATION,CTA
1081040,0,ORGANIZATION,itu_edu
1081040,0,PERSON,Negreira
1081023,0,PERSON,Negreira
1081090,0,PERSON,Negreira
1081066,0,ORGANIZATION,Negreira Boys
1081061,0,PERSON,Negreira
1081061,0,PERSON,Carlos Martínez
1081079,0,PERSON,Negreira
1081079,0,PERSON,Tito Berni
1080956,0,PERSON,Laporta
1080956,0,PERSON,Alfredo Martinez
1080956,0,ORGANIZATION,OndaCero
1080909,1,ORGANIZATION,Real Madrid
1080909,1,ORGANIZATION,Madrid
1080909,1,EVENT,Champions
1080909,1,ORGANIZATION,Negreira Liga
1081019,0,PERSON,Romario
1081019,0,PERSON,Barsa
1081019,0,ORGANIZATION,TV3
1081019,0,PERSON,Minguella
1080931,0,PERSON,Negreira
1081049,0,ORGANIZATION,Negreira'
1081049,0,ORGANIZATION,RFEF
1081049,0,ORGANIZATION,CTA
1081020,0,PERSON,Cantalejo
1081020,0,PERSON,Negreira
1081020,0,ORGANIZATION,CTA
1081020,0,EVENT,VAR
1080997,1,ORGANIZATION,Barsa
1081067,0,PERSON,Negreira
1081067,0,PERSON,Lucas
1080945,1,ORGANIZATION,barsa
1080945,1,ORGANIZATION,Mallorca
1080975,0,PERSON,As_TomasRoncero
1080971,1,ORGANIZATION,city psg
1080971,1,ORGANIZATION,negreira fc
1080975,0,ORGANIZATION,realmadrid
1080975,0,PERSON,Tebas
1080995,0,ORGANIZATION,Madrid
1080995,0,ORGANIZATION,barsa
1080995,0,ORGANIZATION,Negreira
1080863,0,PERSON,SETROI
1081078,0,PERSON,ministro de deportes Iceta
1081078,0,PERSON,Negreira
1081078,0,PERSON,Barcelona
1080984,0,ORGANIZATION,UEFA
1080984,0,ORGANIZATION,Chelsea
1081068,1,PERSON,depa
1081068,1,PERSON,weon
1081089,0,ORGANIZATION,futbolgate
1081089,0,PERSON,Negreira Jr
1081089,0,ORGANIZATION,Movistar
1080863,0,ORGANIZATION,Barcelona
1080863,0,PERSON,Negreira
1081057,0,PERSON,Alfremartinezz
1081057,0,PERSON,Laporta
1081057,0,ORGANIZATION,Negreira'
1080863,0,PERSON,José Luis Enríquez Negreira
1080863,0,ORGANIZATION,FC Barcelona
1080970,0,PERSON,Carlos Martínez
1080970,0,PERSON,Negreira Jr.
1080970,0,ORGANIZATION,Roures TV
1080970,0,ORGANIZATION,Barsa-Madrid
1080970,0,PERSON,Nacho
1080970,0,PERSON,Luis Suárez
1081076,0,PERSON,Negreira Jr
1080927,0,PERSON,FERNÁNDEZ
1080814,1,PERSON,Messi
1080938,1,ORGANIZATION,Barsa
1080938,1,EVENT,Copa
1081012,1,PERSON,Guti
1081012,1,ORGANIZATION,Barsa
1081048,0,PERSON,Enríquez Negreira
1080832,0,PERSON,Negreira
1080832,0,PERSON,Pérez Lima
1081052,0,PERSON,Negreira
1081052,0,PERSON,Carlos Martinez
1081052,0,ORGANIZATION,Movistar
1081052,0,ORGANIZATION,Barsa
1081052,0,ORGANIZATION,Federación
1081052,0,ORGANIZATION,CTA
1081052,0,ORGANIZATION,Liga
1081001,1,EVENT,europa league
1081042,0,ORGANIZATION,CTA
1081042,0,ORGANIZATION,itu_edu
1081042,0,ORGANIZATION,'caso
1081042,0,PERSON,Negreira
1081042,0,ORGANIZATION,ellarguero
1081050,0,PERSON,Negreira
1080820,0,PERSON,JLSanchez78
1080820,0,PERSON,vicenruiz
1080820,0,PERSON,eurreiztieta
1081037,0,ORGANIZATION,BarçaGate
1081037,0,PERSON,A. Trallero
1081037,0,PERSON,Bengoechea
1081037,0,PERSON,Marcos
1081037,0,ORGANIZATION,YouTube
1081063,0,PERSON,Negreira
1081063,0,PERSON,Tito Berni
1081063,0,PERSON,Españistan
1080794,0,PERSON,Medina
1080794,0,PERSON,Negreira
1080794,0,PERSON,CTARFEF
1080794,0,PERSON,rfef
1080974,0,PERSON,Negreira
1080924,1,ORGANIZATION,Barsa de
1080924,1,PERSON,Messi
1081001,1,ORGANIZATION,Lobo Carrasco
1081001,1,ORGANIZATION,Psg
1081001,1,EVENT,Juicio de Negreira
1080969,1,ORGANIZATION,Pte
1080969,1,PERSON,Sakesamma Chito
1080960,1,ORGANIZATION,Spay
1080960,1,PERSON,Manolo
1080960,1,PERSON,Benito
1081011,0,PERSON,Negreira
1081033,1,ORGANIZATION,Barsa
1080934,0,PERSON,Negreira
1080934,0,ORGANIZATION,FCB
1080981,1,ORGANIZATION,Barsa
1080981,1,ORGANIZATION,PSOE
1080820,0,EVENT,#Negreira
1080820,0,PERSON,elmundoes
1080820,0,ORGANIZATION,elconfidencial
1080820,0,PERSON,jpedrerol
1080822,0,EVENT,Negreira
1080822,0,ORGANIZATION,ElPeriodico_Esp
1080998,1,ORGANIZATION,Barsa
1081032,0,PERSON,Negreira
1081032,0,PERSON,Joseba Larrañaga
1080929,0,ORGANIZATION,MEDINA
1080929,0,ORGANIZATION,YouTube
1080898,1,PERSON,Enríquez Negreira
1080898,1,ORGANIZATION,Palancas
1080898,1,ORGANIZATION,The BEST
1080898,1,PERSON,Messi
1080898,1,EVENT,Copa América
1081048,0,PERSON,Messi
1080940,1,PERSON,pedri
1081009,0,PERSON,Pedrerol
1081009,0,PERSON,Negreira
1081009,0,PERSON,Messi
1081009,0,PERSON,jpedrerol
1081009,0,PERSON,alfredoduro1
1081000,1,ORGANIZATION,real
1081000,1,ORGANIZATION,madrid
1081000,1,ORGANIZATION,barsa
1081000,1,ORGANIZATION,cristiano
1080940,1,PERSON,lewy
1080996,0,PERSON,Negreira
1080993,0,ORGANIZATION,'Caso Negreira'
1080993,0,ORGANIZATION,RFEF
1080993,0,ORGANIZATION,CTA
1081073,0,ORGANIZATION,Barcelona
1081073,0,ORGANIZATION,Barsa
1081054,0,ORGANIZATION,Negreira fc
1080834,0,PERSON,Negreira
1080964,0,ORGANIZATION,Ministerio Fiscal de España
1080964,0,ORGANIZATION,Tribunales
1080964,0,PERSON,vicepresidente
1080964,0,ORGANIZATION,Barsa
1080955,1,PERSON,@cuinto68
1080955,1,PERSON,@PETERBELAN10
1080955,1,PERSON,@buddha_nft
1080955,1,PERSON,@Meherun21
1080955,1,PERSON,@denizor_us
1080955,1,PERSON,@harpseal_ung
1080955,1,ORGANIZATION,@TheSocialFarm
1080955,1,PERSON,@chetgarri
1080921,1,PERSON,Saabun
1080957,0,PERSON,De la Fuente
1080957,0,PERSON,Ansu Fati
1080957,0,ORGANIZATION,Negreira
1080957,0,ORGANIZATION,Villar
1080957,0,ORGANIZATION,Federación
1080957,0,ORGANIZATION,Liga
1080957,0,ORGANIZATION,Roures
1080957,0,ORGANIZATION,Fifa
1080957,0,ORGANIZATION,Uefa
1080880,0,PERSON,Negreira
1080880,0,PERSON,Medina Cantalejo
1080880,0,PERSON,Negreira
1081003,1,ORGANIZATION,Madrid
1080978,0,ORGANIZATION,FIFA
1080978,0,ORGANIZATION,Barsa
1080978,0,PERSON,Negreira
1080955,1,PERSON,@tano_bosi
1080955,1,PERSON,@CroFairy
1080955,1,PERSON,@jorgmg2
1080955,1,PERSON,@barsa_luigi
1080850,0,ORGANIZATION,SER
1080850,0,ORGANIZATION,Agencia Tributaria
1080850,0,PERSON,Enríquez Negreira
1080850,0,PERSON,Tito Berni
1080850,0,EVENT,huracán Berni
1080996,0,PERSON,Benzemá
1080992,0,PERSON,Negreira
1081053,0,ORGANIZATION,Barça
1081053,0,PERSON,Negreira
1080992,0,ORGANIZATION,Barça
1080992,0,PERSON,Negreira
1080992,0,PERSON,Negreiraaaaaa
1080992,0,ORGANIZATION,Barça
1080992,0,PERSON,Negreiraaa
1081035,0,PERSON,Mandril
1080991,1,PERSON,Alex
1080991,1,PERSON,Messi
1081035,0,PERSON,Negreira
1080973,0,PERSON,Negreira
1080910,0,PERSON,negreira
1080944,0,ORGANIZATION,Negreira
1080891,1,ORGANIZATION,Barsa
1080891,1,PERSON,Aleksander Ceferin
1080891,1,PERSON,presidente
1080891,1,ORGANIZATION,UEFA
1080891,1,ORGANIZATION,Barça
1080891,1,EVENT,Champions
1080891,1,ORGANIZATION,elnacionalcat_e
1080912,1,ORGANIZATION,Coldplay
1080912,1,PERSON,barsa
1080869,0,ORGANIZATION,CTARFEF
1081069,0,PERSON,Collina
1081069,0,PERSON,Butragueño
1081069,0,PERSON,Negreira
1081069,0,ORGANIZATION,Twitter
1080941,1,PERSON,Barsa
1080959,0,PERSON,Marsallorente
1081005,0,PERSON,Negreira
1080869,0,PERSON,Enríquez Negreira
1080989,0,ORGANIZATION,Barsa
1081059,0,ORGANIZATION,'caso
1081059,0,PERSON,Negreira'
1081059,0,PERSON,PReina25
1081059,0,ORGANIZATION,VillarrealCF
1080796,0,PERSON,Pucela
1080990,1,ORGANIZATION,Barsa
1080990,1,ORGANIZATION,Trampas FC
1081045,0,ORGANIZATION,los Cules
1081045,0,PERSON,cules
1080906,0,PERSON,Negreira
1080906,0,PERSON,Pelopincho…
1080906,0,PERSON,Dios
1081062,0,ORGANIZATION,carlosplus
1081062,0,PERSON,Enríquez Negreira Junior
1081062,0,PERSON,pelos
1081062,0,PERSON,RichardDees
1081041,0,PERSON,Ostia
1081041,0,ORGANIZATION,Movistar
1081041,0,PERSON,Negreira jr
1080977,0,PERSON,Negreira
1080977,0,PERSON,Tongo
1080878,0,ORGANIZATION,Barcelona
1080878,0,ORGANIZATION,Madrid
1080878,0,PERSON,Negreira
1080962,0,PERSON,Marsallorente
1081047,1,ORGANIZATION,Barsa
1080928,0,EVENT,Negreira
1080928,0,EVENT,Barza
1080928,0,PERSON,vicepresidente
1080928,0,ORGANIZATION,comité de árbitros
1080928,0,ORGANIZATION,FCB
1080994,0,PERSON,Negreira'
1080994,0,ORGANIZATION,Barça'
1081087,0,ORGANIZATION,YouTube
1080920,1,ORGANIZATION,TVE 1
1080920,1,EVENT,COPA
1080920,1,ORGANIZATION,EL
1080920,1,ORGANIZATION,OSASUNA
1080920,1,ORGANIZATION,BILBAO
1080920,1,ORGANIZATION,MADRID
1080920,1,ORGANIZATION,BARSA
1080920,1,ORGANIZATION,EL
1080920,1,ORGANIZATION,MADRID
1080920,1,ORGANIZATION,BARSA
1080844,0,PERSON,Negreira
1080844,0,PERSON,Negreira
1081056,0,ORGANIZATION,Negreira
1081082,1,PERSON,Javier Hernández
1081082,1,PERSON,Don Vinicius
1081082,1,PERSON,José Dos Santos Aveiro Jr
1080966,1,PERSON,Luis Enrique
1080966,1,PERSON,Ferran
1081025,0,PERSON,Negreira
1080868,0,PERSON,Tebas
1080868,0,PERSON,Laporta
1080933,0,PERSON,Negreira
1081046,0,PERSON,Negreira
1080989,0,EVENT,The Best
1080950,-1,PERSON,Negreira
1080905,1,ORGANIZATION,DAZN
1080886,0,ORGANIZATION,litrosdalcohol
1080886,0,PERSON,RafaRNMJ
1080886,0,PERSON,RichardDees
1081077,0,PERSON,CTARFEF
1081077,0,PERSON,NEGREIRA
1080886,0,ORGANIZATION,Barça
1081015,1,PERSON,lobo_carrasco
1081010,1,PERSON,barsa
1080895,0,PERSON,rfef
1080895,0,PERSON,Negreira
1080895,0,EVENT,Clásico
1080895,0,PERSON,vicepresidente
1080911,0,ORGANIZATION,diarioas
1081038,0,PERSON,negreira
1080873,0,PERSON,@pancho_negreira
1080873,0,PERSON,@SnootPlatoon
1080873,0,PERSON,@SlumpFred
1080873,0,PERSON,@GowriNambula
1080873,0,PERSON,@SanzSulley
1080873,0,PERSON,@mvzmuse
1080873,0,PERSON,@ScottBarnett97
1080873,0,PERSON,Zz25963988
1080873,0,PERSON,Michell15923502
1080873,0,PERSON,@Timdubs85
1080873,0,PERSON,@serapis347
1080902,0,PERSON,Messi
1080902,0,ORGANIZATION,FCrimen
1080902,0,PERSON,Paolo Maldini
1080902,0,PERSON,Messi
1081034,1,ORGANIZATION,Barsa
1081034,1,PERSON,Messi
1081034,1,ORGANIZATION,Argentina
1081072,0,ORGANIZATION,Fiscalía
1081072,0,ORGANIZATION,Audiencia Nacional
1081072,0,ORGANIZATION,F.C. Barcelona
1081072,0,PERSON,miguelpr83
1081072,0,ORGANIZATION,libertaddigital
1081084,0,PERSON,Villar
1080961,1,ORGANIZATION,Barsa
1081084,0,ORGANIZATION,Gaspart
1081084,0,ORGANIZATION,RFEF
1081084,0,ORGANIZATION,Tenerife
1081084,0,PERSON,Sanchez Arminio
1081084,0,PERSON,Negreira
1081084,0,PERSON,Roures
1080968,0,PERSON,Lionel
1081031,0,PERSON,Negreira
1081031,0,PERSON,Javier Tebas
1081031,0,ORGANIZATION,Barça
1081026,1,PERSON,alfredoduro1
1081026,1,ORGANIZATION,cristiano
1081026,1,PERSON,CR7
1080937,0,PERSON,Eduardo Inda
1080937,0,ORGANIZATION,okdiario
1080937,0,ORGANIZATION,FIFA
1080937,0,ORGANIZATION,UEFA
1080937,0,EVENT,champions
1080937,0,ORGANIZATION,UEFA
1081044,0,PERSON,partidazocope
1081044,0,ORGANIZATION,Negreira'
1081044,0,PERSON,Estrada Fernández
1081044,0,ORGANIZATION,CTA
1081002,1,PERSON,Messi
1081002,1,PERSON,Messi
1081002,1,PERSON,Xavi
1081002,1,PERSON,Iniesta
1080930,0,ORGANIZATION,CDSM
1080930,0,PERSON,Negreira
1080925,0,ORGANIZATION,Barcelona
1080925,0,PERSON,Negreira
1080963,0,ORGANIZATION,FIFA
1080963,0,ORGANIZATION,UEFA
1080967,1,PERSON,Alaba
1080926,0,ORGANIZATION,Negreira
1081029,1,PERSON,Lewa
1081029,1,PERSON,Leo
1081043,0,PERSON,Rsierraplus
1081043,0,PERSON,Negreira
1081043,0,PERSON,Estrada Fernández
1081043,0,PERSON,Enríquez Negreira
1080845,0,EVENT,Negreira
1080894,0,PERSON,Maketo
1080976,0,PERSON,Tinglao
1080976,0,PERSON,#Negreira
1081013,1,PERSON,GUTY14HAZ
1081013,1,PERSON,Guti
1080953,0,PERSON,shakira
1080953,0,PERSON,3gerardpique
1081024,1,EVENT,Copa Madrid
1081024,1,ORGANIZATION,Barsa
1081024,1,ORGANIZATION,Madrid
1081024,1,ORGANIZATION,Betis
1081024,1,ORGANIZATION,Madrid
1080932,0,PERSON,jugones
1080932,0,ORGANIZATION,Barsa
1080932,0,PERSON,Pedredol
1080988,0,PERSON,Negreira
1080988,0,PERSON,Javier Tebas
1080988,0,ORGANIZATION,Barça
1080900,0,PERSON,Negreira
1080900,0,ORGANIZATION,Real Madrid
1081064,0,PERSON,Negreira
1081064,0,ORGANIZATION,Movistar
1080795,0,PERSON,Paxti Lopez
1080795,0,PERSON,Tamames
1080795,0,ORGANIZATION,Barça
1080795,0,PERSON,Tito Berni
1080795,0,PERSON,Enríquez Negreira
1081030,0,PERSON,Enriquez Negreira
1081030,0,ORGANIZATION,movistar
1081030,0,ORGANIZATION,MovistarPlus
1081030,0,ORGANIZATION,FC Barcelona
1080958,0,ORGANIZATION,TV3
1080958,0,PERSON,Romario
1080894,0,ORGANIZATION,VARsa
1081075,0,PERSON,Jr.
1081075,0,ORGANIZATION,MovistarFutbol
1081075,0,PERSON,Negreiras
1081075,0,ORGANIZATION,Barca
1081075,0,ORGANIZATION,CTARFEF
1081021,0,ORGANIZATION,Negreira Boys
1081028,0,ORGANIZATION,CTA
1081028,0,PERSON,aromeroser
1081028,0,PERSON,'caso
1081028,0,PERSON,Negreira'
1081028,0,PERSON,ellarguero
1080897,0,PERSON,Negreira
1081440,0,ORGANIZATION,Barcelona
1080813,0,ORGANIZATION,Barcelona
1080813,0,EVENT,Europeas
1080813,0,PERSON,Negreira
1081878,0,PERSON,de
1081878,0,PERSON,David Espinar
1081819,0,PERSON,Ancelotti
1081819,0,PERSON,Negreira’
1081399,1,ORGANIZATION,Madrid
1081399,1,ORGANIZATION,barsa
1081201,1,ORGANIZATION,Barsa
1081201,1,ORGANIZATION,Madrid
1081109,0,ORGANIZATION,FC Barcelona
1081109,0,PERSON,Enríquez
1081109,0,ORGANIZATION,EconomistJurist
1081825,0,ORGANIZATION,Negreira´s Boy´s
1081988,0,ORGANIZATION,Wall Street
1081988,0,PERSON,Laporta
1081988,0,PERSON,Enríquez Negreira
1081767,0,ORGANIZATION,UEFA
1081767,0,ORGANIZATION,Barsa
1081767,0,EVENT,Champions
1081767,0,PERSON,Tebas
1081767,0,PERSON,Rubiales
1081767,0,ORGANIZATION,Nacional
1081767,0,ORGANIZATION,Barcelona
1081767,0,EVENT,Champions
1081942,0,PERSON,Negreira
1081942,0,ORGANIZATION,Barcelona
1081958,0,PERSON,Negreira Jr
1081625,0,PERSON,Negreira
1081511,1,PERSON,Barsa
1081511,1,ORGANIZATION,Real
1081511,1,PERSON,Messi
1081251,1,ORGANIZATION,Barsa
1081251,1,ORGANIZATION,Madrid
